Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
07_5maj_2maj_5maj_,False,1,False,True,18,9, 1040 199 235 280 290 355 443 587 601, 91, b c cb i lb lv uv v vb vc,.maj_2.maj_5.maj_0.7_5.maj,18,9, 1040 199 235 280 290 355 443 587 601, b c cb i lb lv uv v vb vc,5
2maj_7min9_3maj7_,False,1,False,True,24,1, 663, 271, c d i l,.min9_3.maj7_2.maj,24,1, 663, c d i l,3
5maj_7min_,False,1,False,True,19,4, 228 369 525 728, 242, b c d l sb v,.min_5.maj_7.min_5.maj,19,4, 228 369 525 728, b c d l sb v,4
5min_8maj_11maj_,False,1,False,True,13,1, 1053, 65, c cl l lo,.maj_11.maj_5.min,13,1, 1053, c cl l lo,3
15_115(b7)_,False,1,False,True,19,1, 884, 6, l u,.5(b7)_1.5_11.5(b7),19,1, 884, l u,3
0min_5min_7min_,False,1,False,True,34,2, 195 25, 243, i l t v,.min_5.min_7.min,34,2, 195 25, i l t v,3
5maj_9min_8maj_9min_5sus4_,False,1,False,True,6,1, 309, 42 43 44 45 234 235 245 277, c d o,.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,5,1, 309, c d o,12
5maj_9min_8maj_9min_5sus4_,False,1,False,True,6,1, 309, 42 43 44 45 234 235 245 277, c d o,.maj_9.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,1,1, 309, c d o,10
2maj_7maj_3maj_,False,1,False,True,11,3, 1089 290 932, 105 143, b bc d i ic l o v,.maj_7.maj_3.maj_2.maj_7.maj_3.maj,11,3, 1089 290 932, b bc d ic l o v,6
7maj_7maj_10maj_,False,1,False,True,230,42, 1002 1032 1034 107 1086 1208 1240 1246 1249 1265 1276 130 150 162 206 209 268 271 300 317 389 39 406 50 545 555 589 645 655 67 675 690 71 74 75 762 810 821 852 886 946 991, 57 61 62 155 156 157 158 165 168 185 209 210 211, b c cd cl cv d i ic iv l ld lv o p s t tv u v vc,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,15,4, 317 589 690 75, c cd d l o v,12
