progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,22,6,>S,C.maj.0,A.min.0,F.maj.0,G.maj.0,C.maj.0,,,,,,,,,,,,,,>S_C.maj.0_A.min.0_F.maj.0_G.maj.0_C.maj.0_,0.5304060778306042,##,22,14,1063 112 119 1210 1228 145 253 371 404 54 571 587 620 623 ,i ic iv lv v ,(112: iv) (1152: iv) (1210: ic) (145: ic) (247: ic) (253: iv) (263: ic) (362: ic) (371: iv) (402: ic) (54: ic) (571: lv) (596: iv) ,_C.maj.0_A.min.0_F.maj.0_G.maj.0,4,1.25,2:maj-->,2maj_5maj_9min_8maj_
2,60,5,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,,,,,,,,,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_,0.8882108895810986,#,14,14,1125 1134 115 1193 1247 214 289 291 314 383 425 672 792 853 ,b c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,1.0,7:7-->,57_77_77_107_77_
3,39,8,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,,,,,,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_,1.0472529671887538,#,10,10,1125 115 1193 1247 214 289 314 383 672 792 ,c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,1.6,7:7-->,57_77_77_107_77_
4,29,10,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,,,,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_,0.574828144380386,#,10,10,1125 115 1193 1247 214 289 314 383 672 792 ,b c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,2.0,7:7-->,57_77_77_107_77_
5,25,13,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_,1.2177968115985955,##,8,8,1125 115 1193 214 289 383 672 792 ,c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,2.6,7:7-->,57_77_77_107_77_
6,20,7,C.7.0,B-.maj.0,F.maj.2,C.7.0,B-.maj.0,F.maj.2,C.7.0,,,,,,,,,,,,,C.7.0_B-.maj.0_F.maj.2_C.7.0_B-.maj.0_F.maj.2_C.7.0_,0.6098403047164004,##,3,2,366 886 ,d o v ,NoBound,_C.7.0_B-.maj.0_F.maj.2,3,2.33,7:maj-->,77_10maj_7maj_
7,60,6,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,,,,,,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.9659327290214079,##,1,1,430 ,c i l u v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,2.0,7:maj-->,77_10maj_7maj_
8,50,9,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,,,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.7870730006443817,##,1,1,430 ,c i l u v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,3.0,7:maj-->,77_10maj_7maj_
9,43,12,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.8767978929288378,##,1,1,430 ,c i l u v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,4.0,7:maj-->,77_10maj_7maj_
10,36,15,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.5934003486044382,##,1,1,430 ,l v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,5.0,7:maj-->,77_10maj_7maj_
11,32,18,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.6449742087569881,##,1,1,430 ,l v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,6.0,7:maj-->,77_10maj_7maj_
12,48,4,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,,,,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.8003868301098763,##,2,2,291 625 ,c d i o od v ,(291: od) ,_C.7.0_E-.maj.2_F.maj.3,3,1.33,2:maj-->,2maj_77_3maj_
13,40,7,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.9103029464166383,##,2,2,291 625 ,c d i od v ,(291: od) ,_C.7.0_E-.maj.2_F.maj.3,3,2.33,2:maj-->,2maj_77_3maj_
14,32,10,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.7380636700495734,##,2,2,291 625 ,c d i v ,NoBound,_C.7.0_E-.maj.2_F.maj.3,3,3.33,2:maj-->,2maj_77_3maj_
15,26,13,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.8451064151274781,##,2,2,291 625 ,c d i v ,NoBound,_C.7.0_E-.maj.2_F.maj.3,3,4.33,2:maj-->,2maj_77_3maj_
16,20,16,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.9917601481809734,##,2,2,291 625 ,c d i v ,NoBound,_C.7.0_E-.maj.2_F.maj.3,3,5.33,2:maj-->,2maj_77_3maj_
17,64,6,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,,,,,,,,,,,,,,C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_,1.0343367193254212,#,13,13,1125 1134 115 1193 1247 214 289 314 383 425 510 672 792 ,c d h l s v vl ,(289: vl) ,_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0,5,1.2,10:7-->,57_77_77_107_77_
18,50,8,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,,,,,,,,,,,,C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_,0.7641140545540274,#,12,12,1125 1134 115 1193 1247 214 289 314 383 425 672 792 ,b c h l s v ,NoBound,_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0,5,1.6,10:7-->,57_77_77_107_77_
19,35,11,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,,,,,,,,,C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_,1.1149179683468289,#,10,10,1125 115 1193 1247 214 289 314 383 672 792 ,c h l s v ,NoBound,_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0,5,2.2,10:7-->,57_77_77_107_77_
20,25,13,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,,,,,,,C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_,0.6395563653739031,#,10,10,1125 115 1193 1247 214 289 314 383 672 792 ,b c h l s v ,NoBound,_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0,5,2.6,10:7-->,57_77_77_107_77_
21,22,16,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,F.7.0,C.7.0,G.7.0,F.7.0,C.7.0,,,,C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0_C.7.0_,1.143320102127766,##,8,8,1125 115 1193 214 289 383 672 792 ,c h l s v ,NoBound,_C.7.0_F.7.0_C.7.0_G.7.0_F.7.0,5,3.2,10:7-->,57_77_77_107_77_
22,63,5,C.7.0,F.maj.0,B-.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,,,,C.7.0_F.maj.0_B-.maj.0_C.7.0_F.maj.0_,1.9855524555400483,#,19,15,1072 1138 1154 1245 167 169 235 308 463 500 565 606 689 726 914 ,c cd cv d l p s v ,(169: cv; cd) ,_C.7.0_F.maj.0_B-.maj.0,3,1.67,5:maj-->,27_5maj_5maj_
