progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,40,5,C.maj.b.0,B-.maj.b.0,C.maj.b.0,B-.maj.b.0,C.maj.b.0,,,,,,,,,,,,,,,C.maj.b.0_B-.maj.b.0_C.maj.b.0_B-.maj.b.0_C.maj.b.0_,1.2121474983116993,#,10,7,1051 1234 1281 293 561 572 617 ,b ,NoBound,_C.maj.b.0_B-.maj.b.0,2,2.5,10:maj-->,2maj_10maj_
2,29,4,C.maj.b.0,C.maj.b.2,C.maj.b.0,C.maj.b.2,,,,,,,,,,,,,,,,C.maj.b.0_C.maj.b.2_C.maj.b.0_C.maj.b.2_,1.9925841407933451,#,9,8,1037 1082 1171 202 448 465 655 920 ,b ,NoBound,_C.maj.b.0_C.maj.b.2,2,2.0,0:maj-->,0maj_0maj_
3,34,6,C.maj.b.0,D.maj.b.0,C.maj.b.0,D.maj.b.0,C.maj.b.0,D.maj.b.0,,,,,,,,,,,,,,C.maj.b.0_D.maj.b.0_C.maj.b.0_D.maj.b.0_C.maj.b.0_D.maj.b.0_,1.3359422532021559,#,10,7,1051 1234 1281 293 561 572 617 ,b ,NoBound,_C.maj.b.0_D.maj.b.0,2,3.0,2:maj-->,2maj_10maj_
4,34,8,C.maj.c.0,A.min.c.0,F.maj.c.0,G.maj.c.0,C.maj.c.0,A.min.c.0,F.maj.c.0,G.maj.c.0,,,,,,,,,,,,C.maj.c.0_A.min.c.0_F.maj.c.0_G.maj.c.0_C.maj.c.0_A.min.c.0_F.maj.c.0_G.maj.c.0_,2.2306191957471455,##,10,4,120 145 54 568 ,c ,NoBound,_C.maj.c.0_A.min.c.0_F.maj.c.0_G.maj.c.0,4,2.0,2:maj-->,2maj_5maj_9min_8maj_
5,38,5,C.maj.c.0,A.min.c.2,D.min.c.0,G.maj.c.2,C.maj.c.0,,,,,,,,,,,,,,,C.maj.c.0_A.min.c.2_D.min.c.0_G.maj.c.2_C.maj.c.0_,1.3957706040116473,##,6,6,127 315 728 834 926 986 ,c ,NoBound,_C.maj.c.0_A.min.c.2_D.min.c.0_G.maj.c.2,4,1.25,5:maj-->,5maj_5maj_9min_5min_
6,21,9,C.maj.c.0,A.min.c.2,D.min.c.0,G.maj.c.2,C.maj.c.0,A.min.c.2,D.min.c.0,G.maj.c.2,C.maj.c.0,,,,,,,,,,,C.maj.c.0_A.min.c.2_D.min.c.0_G.maj.c.2_C.maj.c.0_A.min.c.2_D.min.c.0_G.maj.c.2_C.maj.c.0_,1.7723388509380997,###,5,5,315 728 834 926 986 ,c ,NoBound,_C.maj.c.0_A.min.c.2_D.min.c.0_G.maj.c.2,4,2.25,5:maj-->,5maj_5maj_9min_5min_
7,40,7,C.maj.c.0,B-.maj.c.0,C.maj.c.0,B-.maj.c.0,C.maj.c.0,B-.maj.c.0,C.maj.c.0,,,,,,,,,,,,,C.maj.c.0_B-.maj.c.0_C.maj.c.0_B-.maj.c.0_C.maj.c.0_B-.maj.c.0_C.maj.c.0_,1.812379030927021,#,7,6,223 480 582 670 841 844 ,c ,NoBound,_C.maj.c.0_B-.maj.c.0,2,3.5,10:maj-->,2maj_10maj_
8,32,6,C.maj.c.0,B-.maj.c.0,F.maj.c.0,C.maj.c.0,B-.maj.c.0,F.maj.c.0,,,,,,,,,,,,,,C.maj.c.0_B-.maj.c.0_F.maj.c.0_C.maj.c.0_B-.maj.c.0_F.maj.c.0_,1.9899917740667208,##,7,7,1249 209 383 389 406 407 810 ,c ,NoBound,_C.maj.c.0_B-.maj.c.0_F.maj.c.0,3,2.0,7:maj-->,7maj_7maj_10maj_
9,45,6,C.maj.c.0,B-.maj.c.0,F.maj.c.2,C.maj.c.0,B-.maj.c.0,F.maj.c.2,,,,,,,,,,,,,,C.maj.c.0_B-.maj.c.0_F.maj.c.2_C.maj.c.0_B-.maj.c.0_F.maj.c.2_,1.6898561935225624,##,6,5,1086 268 74 762 886 ,c ,NoBound,_C.maj.c.0_B-.maj.c.0_F.maj.c.2,3,2.0,7:maj-->,7maj_7maj_10maj_
10,27,9,C.maj.c.0,B-.maj.c.0,F.maj.c.2,C.maj.c.0,B-.maj.c.0,F.maj.c.2,C.maj.c.0,B-.maj.c.0,F.maj.c.2,,,,,,,,,,,C.maj.c.0_B-.maj.c.0_F.maj.c.2_C.maj.c.0_B-.maj.c.0_F.maj.c.2_C.maj.c.0_B-.maj.c.0_F.maj.c.2_,1.8290858982529976,##,4,4,1086 74 762 886 ,c ,NoBound,_C.maj.c.0_B-.maj.c.0_F.maj.c.2,3,3.0,7:maj-->,7maj_7maj_10maj_
11,27,6,C.maj.c.0,B-.maj.c.2,F.maj.c.0,B-.maj.c.2,C.maj.c.0,B-.maj.c.2,,,,,,,,,,,,,,C.maj.c.0_B-.maj.c.2_F.maj.c.0_B-.maj.c.2_C.maj.c.0_B-.maj.c.2_,1.4534670297316536,##,2,2,339 83 ,c ,NoBound,_C.maj.c.0_B-.maj.c.2_F.maj.c.0_B-.maj.c.2,4,1.5,5:maj-->,2maj_10maj_7maj_5maj_
12,22,11,C.maj.c.0,B-.maj.c.2,F.maj.c.0,C.maj.c.0,B-.maj.c.2,F.maj.c.0,C.maj.c.0,B-.maj.c.2,F.maj.c.0,C.maj.c.0,B-.maj.c.2,,,,,,,,,C.maj.c.0_B-.maj.c.2_F.maj.c.0_C.maj.c.0_B-.maj.c.2_F.maj.c.0_C.maj.c.0_B-.maj.c.2_F.maj.c.0_C.maj.c.0_B-.maj.c.2_,1.2406705316766884,#######,4,2,317 75 ,c ,NoBound,_C.maj.c.0_B-.maj.c.2_F.maj.c.0,3,3.67,7:maj-->,7maj_7maj_10maj_
13,24,5,C.maj.c.0,C.maj.c.1,F.maj.c.2,G.maj.c.0,C.maj.c.1,,,,,,,,,,,,,,,C.maj.c.0_C.maj.c.1_F.maj.c.2_G.maj.c.0_C.maj.c.1_,1.584962500721156,##,2,1,448 ,c ,NoBound,_C.maj.c.0_C.maj.c.1_F.maj.c.2_G.maj.c.0_C.maj.c.1,5,1.0,5:maj-->,0maj_0maj_5maj_2maj_5maj_
