progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,21,7,C.1.c,B-.maj.c,G.min.c,B-.maj.c,G.1.c,C.1.c,B-.maj.c,,,,,,,,,,,,,C.1.c_B-.maj.c_G.min.c_B-.maj.c_G.1.c_C.1.c_B-.maj.c_,0.9637459942073316,####,1,1,893 ,c ,NoBound,_C.1.c_B-.maj.c_G.min.c_B-.maj.c_G.1.c,5,1.4,9:1-->,3maj_91_51_10maj_9min_
2,23,3,C.1.c,E-.1.c,F.1.c,,,,,,,,,,,,,,,,,C.1.c_E-.1.c_F.1.c_,1.0862293462325945,#,3,3,1106 1276 985 ,c ,NoBound,_C.1.c_E-.1.c_F.1.c,3,1.0,2:1-->,21_71_31_
3,26,4,C.1.c,F.1.c,C.1.c,F.1.c,,,,,,,,,,,,,,,,C.1.c_F.1.c_C.1.c_F.1.c_,1.5725552071907916,#,3,3,1106 594 777 ,c ,NoBound,_C.1.c_F.1.c,2,2.0,5:1-->,51_71_
4,21,8,C.1.c,F.1.c,E-.maj.c,C.min.c,E-.maj.c,C.1.c,F.1.c,E-.maj.c,,,,,,,,,,,,C.1.c_F.1.c_E-.maj.c_C.min.c_E-.maj.c_C.1.c_F.1.c_E-.maj.c_,0.9637459942073318,####,1,1,893 ,c ,NoBound,_C.1.c_F.1.c_E-.maj.c_C.min.c_E-.maj.c,5,1.6,3:maj-->,3maj_91_51_10maj_9min_
5,20,6,C.1.v,A-.1.v,B-.1.v,C.1.v,A-.1.v,B-.1.v,,,,,,,,,,,,,,C.1.v_A-.1.v_B-.1.v_C.1.v_A-.1.v_B-.1.v_,1.295461844238322,##,3,2,352 913 ,v ,NoBound,_C.1.v_A-.1.v_B-.1.v,3,2.0,2:1-->,21_21_81_
6,26,4,C.1.v,D.1.v,B-.1.v,C.1.v,,,,,,,,,,,,,,,,C.1.v_D.1.v_B-.1.v_C.1.v_,1.1401156785146092,#,3,2,352 913 ,v ,NoBound,_C.1.v_D.1.v_B-.1.v,3,1.33,8:1-->,21_21_81_
7,20,5,C.1.v,D.1.v,E.1.v,C.1.v,D.1.v,,,,,,,,,,,,,,,C.1.v_D.1.v_E.1.v_C.1.v_D.1.v_,1.295461844238322,##,3,2,352 913 ,v ,NoBound,_C.1.v_D.1.v_E.1.v,3,1.67,2:1-->,21_21_81_
8,20,4,C.5.v,G.5.v,A.5.v,F.5.v,,,,,,,,,,,,,,,,C.5.v_G.5.v_A.5.v_F.5.v_,0.8841837197791889,#,3,2,217 426 ,v ,NoBound,_C.5.v_G.5.v_A.5.v_F.5.v,4,1.0,8:5-->,25_85_75_75_
9,20,6,C.5.v,G.maj.v,A-.maj.v,F.maj.v,D.maj.v,G.maj.v,,,,,,,,,,,,,,C.5.v_G.maj.v_A-.maj.v_F.maj.v_D.maj.v_G.maj.v_,0.9709505944546686,###,2,1,381 ,v ,NoBound,_C.5.v_G.maj.v_A-.maj.v_F.maj.v_D.maj.v_G.maj.v,6,1.0,5:maj-->,1maj_9maj_9maj_5maj_55_7maj_
10,20,12,C.5.v,G.maj.v,A-.maj7.v,E-.maj.v,D-.maj.v,C.min7.v,C.5.v,G.maj.v,A-.maj.v,F.maj.v,D.maj.v,G.maj.v,,,,,,,,C.5.v_G.maj.v_A-.maj7.v_E-.maj.v_D-.maj.v_C.min7.v_C.5.v_G.maj.v_A-.maj.v_F.maj.v_D.maj.v_G.maj.v_,0.9709505944546686,#########,2,1,381 ,v ,NoBound,_C.5.v_G.maj.v_A-.maj7.v_E-.maj.v_D-.maj.v_C.min7.v_C.5.v_G.maj.v_A-.maj.v_F.maj.v_D.maj.v_G.maj.v,12,1.0,5:maj-->,05_7maj_1maj_9maj_9maj_5maj_55_7maj_1maj7_7maj_10maj_11min7_
11,24,4,C.7(#9).v,E-.maj.v,F.maj.v,C.7(#9).v,,,,,,,,,,,,,,,,C.7(#9).v_E-.maj.v_F.maj.v_C.7(#9).v_,1.0408520829727552,##,1,1,625 ,v ,NoBound,_C.7(#9).v_E-.maj.v_F.maj.v,3,1.33,2:maj-->,2maj_77(#9)_3maj_
12,24,4,C.7.c,B-.maj7.c,F.maj.c,C.maj.c,,,,,,,,,,,,,,,,C.7.c_B-.maj7.c_F.maj.c_C.maj.c_,1.2987949406953985,##,3,1,705 ,c ,NoBound,_C.7.c_B-.maj7.c_F.maj.c_C.maj.c,4,1.0,7:maj-->,07_10maj7_7maj_7maj_
13,57,3,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_,1.7560134780522216,#,7,7,483 490 691 70 748 834 925 ,c ,NoBound,_C.7.c_G.min7.c,2,1.5,7:min7-->,57_7min7_
14,34,5,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_,1.1128496041745417,#,4,4,483 490 70 925 ,c ,NoBound,_C.7.c_G.min7.c,2,2.5,7:min7-->,57_7min7_
15,25,7,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_,1.371314688649721,#,3,3,483 490 70 ,c ,NoBound,_C.7.c_G.min7.c,2,3.5,7:min7-->,57_7min7_
16,20,3,C.7.d,B-.maj.d,F.maj.d,,,,,,,,,,,,,,,,,C.7.d_B-.maj.d_F.maj.d_,1.319035274338866,#,7,5,358 366 432 706 886 ,d ,NoBound,_C.7.d_B-.maj.d_F.maj.d,3,1.0,7:maj-->,77_10maj_7maj_
17,20,6,C.7.l,F.7.l,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,C.7.l_F.7.l_C.7.l_G.7.l_F.7.l_C.7.l_,2.6577174691301484,##,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_F.7.l_C.7.l_G.7.l_F.7.l,5,1.2,10:7-->,57_77_77_107_77_
18,22,5,C.7.l,G.7.l,D.7.l,C.7.l,G.7.l,,,,,,,,,,,,,,,C.7.l_G.7.l_D.7.l_C.7.l_G.7.l_,2.642423961771975,##,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_D.7.l,3,1.67,7:7-->,77_77_107_
19,22,4,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,,,C.7.l_G.7.l_F.7.l_C.7.l_,2.642423961771975,#,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_F.7.l,3,1.33,10:7-->,77_77_107_
20,22,3,C.7.l,G.min7.l,C.7.l,,,,,,,,,,,,,,,,,C.7.l_G.min7.l_C.7.l_,0.7907669479360189,#,3,3,1085 1268 483 ,l ,NoBound,_C.7.l_G.min7.l,2,1.5,7:min7-->,57_7min7_
21,23,6,C.7.v,B-.maj.v,F.maj.v,C.7.v,B-.maj.v,F.maj.v,,,,,,,,,,,,,,C.7.v_B-.maj.v_F.maj.v_C.7.v_B-.maj.v_F.maj.v_,1.5858388510441057,#,2,2,430 886 ,v ,NoBound,_C.7.v_B-.maj.v_F.maj.v,3,2.0,7:maj-->,77_10maj_7maj_
22,23,8,C.7.v,F.7.v,C.7.v,F.7.v,C.7.v,F.7.v,C.7.v,F.7.v,,,,,,,,,,,,C.7.v_F.7.v_C.7.v_F.7.v_C.7.v_F.7.v_C.7.v_F.7.v_,0.8076702057269436,##,2,2,1193 391 ,v ,NoBound,_C.7.v_F.7.v,2,4.0,5:7-->,57_77_
23,31,6,C.7.v,F.maj.v,B-.maj.v,F.maj.v,C.7.v,F.maj.v,,,,,,,,,,,,,,C.7.v_F.maj.v_B-.maj.v_F.maj.v_C.7.v_F.maj.v_,2.9464920859505037,#,12,11,1072 1107 1116 1248 167 399 472 570 787 875 993 ,v ,NoBound,_C.7.v_F.maj.v_B-.maj.v_F.maj.v,4,1.5,7:maj-->,5maj_5maj_7maj_77_
