progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,24,7,>S,C.maj,A.min,F.maj,G.maj,C.maj,A.min,,,,,,,,,,,,,>S_C.maj_A.min_F.maj_G.maj_C.maj_A.min_,0.6583514224564075,###,24,16,1063 112 119 1210 1228 145 253 355 371 404 54 571 587 620 67 749 ,c i v ,NoBound,_C.maj_A.min_F.maj_G.maj,4,1.5,2:maj-->,2maj_5maj_9min_8maj_
2,30,9,>S,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,,,,,,,,,,,>S_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_,0.7703437707962479,#,30,24,1100 1113 1117 1119 1135 1139 1212 139 203 23 234 30 330 347 452 50 559 591 619 662 674 752 864 928 ,c i ic iv v vc ,(1113: ic) (1123: ic) (1135: vc) (50: iv) (662: ic) (664: ic) ,_C.maj_F.maj,2,4.0,5:maj-->,5maj_7maj_
3,28,6,C.1,A-.1,B-.1,C.1,A-.1,B-.1,,,,,,,,,,,,,,C.1_A-.1_B-.1_C.1_A-.1_B-.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_A-.1_B-.1,3,2.0,2:1-->,21_21_81_
4,69,9,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6406294916236328,###,2,2,457 594 ,i iv l lc lv o tv v ,(594: tv; iv; lc; lv) ,_C.1_B-.1,2,4.5,10:1-->,21_101_
5,54,13,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6331198904379891,###,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,6.5,10:1-->,21_101_
6,47,15,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6952931325325005,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,7.5,10:1-->,21_101_
7,40,17,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6338054550605168,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,8.5,10:1-->,21_101_
8,35,19,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6948053635662363,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,9.5,10:1-->,21_101_
9,31,6,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_,0.7538275145266042,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,2.0,7:1-->,21_71_31_
10,26,9,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.8451064151274781,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,3.0,7:1-->,21_71_31_
11,21,12,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,4.0,7:1-->,21_71_31_
12,37,4,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_,1.0369678910772295,#,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,1.33,8:1-->,21_21_81_
13,26,7,C.1,D.1,B-.1,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_D.1_B-.1_C.1_,0.8904916402194913,##,3,2,1276 352 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,2.33,8:1-->,21_21_81_
14,69,8,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,,,,,,,,,,,,C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_,0.6406294916236328,###,2,2,457 594 ,i iv l lc lv o tv v ,(594: tv; iv; lc; lv) ,_C.1_D.1,2,4.0,2:1-->,21_101_
15,54,12,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,,,,,,,,C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_,0.6331198904379891,###,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_D.1,2,6.0,2:1-->,21_101_
16,47,14,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,,,,,,C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_,0.6952931325325005,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_D.1,2,7.0,2:1-->,21_101_
17,40,16,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,,,,C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_,0.6338054550605168,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_D.1,2,8.0,2:1-->,21_101_
18,35,18,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,C.1,D.1,,C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_C.1_D.1_,0.6948053635662363,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_D.1,2,9.0,2:1-->,21_101_
19,28,5,C.1,D.1,E.1,C.1,D.1,,,,,,,,,,,,,,,C.1_D.1_E.1_C.1_D.1_,1.1981174211304033,#,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_E.1,3,1.67,2:1-->,21_21_81_
20,31,7,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,,,,,,,,,,,,,C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_,0.7538275145266043,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_E-.1_F.1,3,2.33,2:1-->,21_71_31_
21,26,10,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,,,,,,,,,,C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_,0.8451064151274781,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_E-.1_F.1,3,3.33,2:1-->,21_71_31_
22,21,13,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,,,,,,,C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_E-.1_F.1,3,4.33,2:1-->,21_71_31_
23,37,5,C.1,G.1,B-.1,C.1,G.1,,,,,,,,,,,,,,,C.1_G.1_B-.1_C.1_G.1_,0.6689128250884092,#,2,2,1106 1134 ,c cv i v vc ,(1106: vc; cv) ,_C.1_G.1_B-.1,3,1.67,3:1-->,21_71_31_
24,31,8,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,,,,,,,,,,,,C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_,0.7538275145266042,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_G.1_B-.1,3,2.67,3:1-->,21_71_31_
25,26,11,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,,,,,,,,,C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_,0.8451064151274781,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_G.1_B-.1,3,3.67,3:1-->,21_71_31_
26,21,14,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,B-.1,C.1,G.1,,,,,,C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_B-.1_C.1_G.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_G.1_B-.1,3,4.67,3:1-->,21_71_31_
27,28,3,C.1(b3|b7),E-.maj,B-.maj,,,,,,,,,,,,,,,,,C.1(b3|b7)_E-.maj_B-.maj_,0.863120568566631,##,2,1,1169 ,c i v ,NoBound,_C.1(b3|b7)_E-.maj_B-.maj,3,1.0,7:maj-->,21(b3|b7)_3maj_7maj_
28,28,4,C.5,A-.5,B-.5,E-.5,,,,,,,,,,,,,,,,C.5_A-.5_B-.5_E-.5_,0.74959525725948,#,2,1,217 ,i l v ,NoBound,_C.5_A-.5_B-.5_E-.5,4,1.0,5:5-->,25_55_95_85_
29,22,9,C.5,A-.5,B-.5,E-.5,B-.5,C.5,A-.5,B-.5,E-.5,,,,,,,,,,,C.5_A-.5_B-.5_E-.5_B-.5_C.5_A-.5_B-.5_E-.5_,0.8453509366224364,####,2,1,217 ,i l v ,NoBound,_C.5_A-.5_B-.5_E-.5_B-.5,5,1.8,7:5-->,25_55_75_25_85_
30,38,16,C.5,B-.5,C.5,B-.5,C.5,B-.5,C.5,B-.5,C.5,B-.5,C.5,B-.5,C.5,B-.5,C.5,B-.5,,,,C.5_B-.5_C.5_B-.5_C.5_B-.5_C.5_B-.5_C.5_B-.5_C.5_B-.5_C.5_B-.5_C.5_B-.5_,0.6433554975880186,###########,4,3,215 594 904 ,l u ,NoBound,_C.5_B-.5,2,8.0,10:5-->,25_105_
31,34,3,C.5,B-.sus2,C.5,,,,,,,,,,,,,,,,,C.5_B-.sus2_C.5_,1.0863128407412879,#,2,1,51 ,d i o t v ,NoBound,_C.5_B-.sus2,2,1.5,10:sus2-->,25_10sus2_
32,24,5,C.5,B-.sus2,C.5,B-.sus2,C.5,,,,,,,,,,,,,,,C.5_B-.sus2_C.5_B-.sus2_C.5_,1.188721875540867,#,2,1,51 ,d o v ,NoBound,_C.5_B-.sus2,2,2.5,10:sus2-->,25_10sus2_
33,20,4,C.5,B.5(b7),C.5,B.5(b7),,,,,,,,,,,,,,,,C.5_B.5(b7)_C.5_B.5(b7)_,0.8112781244591328,#,1,1,884 ,l u ,NoBound,_C.5_B.5(b7),2,2.0,11:5(b7)-->,15_115(b7)_
34,28,5,C.5,D.5,B-.5,C.5,F.5,,,,,,,,,,,,,,,C.5_D.5_B-.5_C.5_F.5_,0.74959525725948,#,2,1,217 ,i l v ,NoBound,_C.5_D.5_B-.5_C.5_F.5,5,1.0,5:5-->,25_55_75_25_85_
35,22,10,C.5,D.5,B-.5,C.5,F.5,C.5,D.5,B-.5,C.5,F.5,,,,,,,,,,C.5_D.5_B-.5_C.5_F.5_C.5_D.5_B-.5_C.5_F.5_,0.8453509366224364,####,2,1,217 ,i l v ,NoBound,_C.5_D.5_B-.5_C.5_F.5,5,2.0,5:5-->,25_55_75_25_85_
36,38,15,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,,,,,C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_,0.6433554975880186,#########,4,3,215 594 904 ,l u ,NoBound,_C.5_D.5,2,7.5,2:5-->,25_105_
37,27,19,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,D.5,C.5,C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_D.5_C.5_,0.6052912052261445,###,3,2,215 594 ,l u ,NoBound,_C.5_D.5,2,9.5,2:5-->,25_105_
38,22,8,C.5,D.5,G.5,D.5,E.5,C.5,D.5,G.5,,,,,,,,,,,,C.5_D.5_G.5_D.5_E.5_C.5_D.5_G.5_,0.8453509366224364,###,2,1,217 ,i l v ,NoBound,_C.5_D.5_G.5_D.5_E.5,5,1.6,2:5-->,25_55_75_25_85_
39,22,7,C.5,F.5,C.5,D.5,B-.5,C.5,F.5,,,,,,,,,,,,,C.5_F.5_C.5_D.5_B-.5_C.5_F.5_,0.8453509366224364,##,2,1,217 ,i l v ,NoBound,_C.5_F.5_C.5_D.5_B-.5,5,1.4,8:5-->,25_55_75_25_85_
40,28,6,C.5,G.5,A.5,F.5,G.5,C.5,,,,,,,,,,,,,,C.5_G.5_A.5_F.5_G.5_C.5_,0.74959525725948,#,2,1,217 ,i l v ,NoBound,_C.5_G.5_A.5_F.5_G.5,5,1.2,2:5-->,25_55_75_25_85_
41,22,11,C.5,G.5,A.5,F.5,G.5,C.5,G.5,A.5,F.5,G.5,C.5,,,,,,,,,C.5_G.5_A.5_F.5_G.5_C.5_G.5_A.5_F.5_G.5_C.5_,0.8453509366224364,####,2,1,217 ,i l v ,NoBound,_C.5_G.5_A.5_F.5_G.5,5,2.2,2:5-->,25_55_75_25_85_
42,20,6,C.5,G.maj,A-.maj,F.maj,D.maj,G.maj,,,,,,,,,,,,,,C.5_G.maj_A-.maj_F.maj_D.maj_G.maj_,0.9709505944546686,###,2,1,381 ,v ,NoBound,_C.5_G.maj_A-.maj_F.maj_D.maj_G.maj,6,1.0,5:maj-->,1maj_9maj_9maj_5maj_55_7maj_
43,20,12,C.5,G.maj,A-.maj7,E-.maj,D-.maj,C.min7,C.5,G.maj,A-.maj,F.maj,D.maj,G.maj,,,,,,,,C.5_G.maj_A-.maj7_E-.maj_D-.maj_C.min7_C.5_G.maj_A-.maj_F.maj_D.maj_G.maj_,0.9709505944546686,#########,2,1,381 ,v ,NoBound,_C.5_G.maj_A-.maj7_E-.maj_D-.maj_C.min7_C.5_G.maj_A-.maj_F.maj_D.maj_G.maj,12,1.0,5:maj-->,05_7maj_1maj_9maj_9maj_5maj_55_7maj_1maj7_7maj_10maj_11min7_
44,20,5,C.5(b7),D-.5,C.5(b7),D-.5,C.5(b7),,,,,,,,,,,,,,,C.5(b7)_D-.5_C.5(b7)_D-.5_C.5(b7)_,0.8112781244591328,#,1,1,884 ,l u ,NoBound,_C.5(b7)_D-.5,2,2.5,1:5-->,15_115(b7)_
45,69,5,C.7,B-.7,F.7,B-.7,F.7,,,,,,,,,,,,,,,C.7_B-.7_F.7_B-.7_F.7_,0.884884506283974,#,16,16,1125 1134 115 1193 1247 214 289 291 314 383 425 455 533 672 792 853 ,b c h l s v ,NoBound,_C.7_B-.7_F.7_B-.7_F.7,5,1.0,7:7-->,57_77_77_107_77_
46,45,8,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,,,,,,,,,,,,C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_,1.2701912975928773,#,11,11,1125 115 1193 1247 214 289 314 383 455 672 792 ,c h l s v ,NoBound,_C.7_B-.7_F.7_B-.7_F.7,5,1.6,7:7-->,57_77_77_107_77_
47,29,13,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,,,,,,,C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_,1.5709702181464678,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_B-.7_F.7_B-.7_F.7,5,2.6,7:7-->,57_77_77_107_77_
48,93,6,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,,,,,,,,,,,,,,C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_,0.842465125730128,#,5,4,366 430 706 886 ,c d i l o u v ,NoBound,_C.7_B-.maj_F.maj,3,2.0,7:maj-->,77_10maj_7maj_
49,78,9,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,,,,,,,,,,,C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_,0.7341462890927536,##,5,4,366 430 706 886 ,c d i l o u v ,NoBound,_C.7_B-.maj_F.maj,3,3.0,7:maj-->,77_10maj_7maj_
50,66,12,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,,,,,,,,C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_,0.8325076676657683,##,5,4,366 430 706 886 ,c d i l o u v ,NoBound,_C.7_B-.maj_F.maj,3,4.0,7:maj-->,77_10maj_7maj_
51,46,18,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,C.7,B-.maj,F.maj,,C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_C.7_B-.maj_F.maj_,0.6015071801547325,#####,5,4,366 430 706 886 ,d l v ,NoBound,_C.7_B-.maj_F.maj,3,6.0,7:maj-->,77_10maj_7maj_
52,36,4,C.7,B-.maj7,F.maj,C.maj,,,,,,,,,,,,,,,,C.7_B-.maj7_F.maj_C.maj_,1.188721875540867,#,3,1,705 ,c d i ,NoBound,_C.7_B-.maj7_F.maj_C.maj,4,1.0,7:maj-->,07_10maj7_7maj_7maj_
53,24,12,C.7,B-.maj7,F.maj,C.maj,B-.maj,F.maj,D.min7,B-.maj7,C.7,B-.maj7,F.maj,C.maj,,,,,,,,C.7_B-.maj7_F.maj_C.maj_B-.maj_F.maj_D.min7_B-.maj7_C.7_B-.maj7_F.maj_C.maj_,1.4056390622295665,#######,3,1,705 ,c d i ,NoBound,_C.7_B-.maj7_F.maj_C.maj_B-.maj_F.maj_D.min7_B-.maj7,8,1.5,8:maj7-->,27_10maj7_7maj_7maj_10maj_7maj_9min7_8maj7_
54,21,6,C.7,F.7,C.7,F.7,B-.7,F.7,,,,,,,,,,,,,,C.7_F.7_C.7_F.7_B-.7_F.7_,0.7228578977329688,#,5,4,1024 1110 455 853 ,b d l s v ,NoBound,_C.7_F.7_C.7_F.7_B-.7_F.7,6,1.0,7:7-->,57_57_77_77_57_77_
55,71,6,C.7,F.7,C.7,G.7,F.7,C.7,,,,,,,,,,,,,,C.7_F.7_C.7_G.7_F.7_C.7_,1.147831011017549,#,14,14,1125 1134 115 1193 1247 214 289 314 383 425 455 510 672 792 ,c d h l s v vl ,(289: vl) ,_C.7_F.7_C.7_G.7_F.7,5,1.2,10:7-->,57_77_77_107_77_
56,55,8,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,,,,,,,,,,,,C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_,0.7163515129214616,#,13,13,1125 1134 115 1193 1247 214 289 314 383 425 455 672 792 ,b c h l s v ,NoBound,_C.7_F.7_C.7_G.7_F.7,5,1.6,10:7-->,57_77_77_107_77_
57,40,11,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,,,,,,,,,C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_,1.369035274338866,#,11,11,1125 115 1193 1247 214 289 314 383 455 672 792 ,c h l s v ,NoBound,_C.7_F.7_C.7_G.7_F.7,5,2.2,10:7-->,57_77_77_107_77_
58,25,16,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,F.7,C.7,G.7,F.7,C.7,,,,C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_F.7_C.7_G.7_F.7_C.7_,1.3834651896016472,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_F.7_C.7_G.7_F.7,5,3.2,10:7-->,57_77_77_107_77_
59,103,5,C.7,F.maj,B-.maj,C.7,F.maj,,,,,,,,,,,,,,,C.7_F.maj_B-.maj_C.7_F.maj_,1.5405891284499844,#,24,18,1072 1154 1218 1245 167 169 222 235 308 463 472 477 500 565 606 689 726 914 ,b c cd co cu cv d iv l p s uv v ,(1218: uv; iv) (169: cv; cd) (463: cu; co) (477: cv) ,_C.7_F.maj_B-.maj,3,1.67,5:maj-->,27_5maj_5maj_
60,50,8,C.7,F.maj,B-.maj,C.7,F.maj,B-.maj,C.7,F.maj,,,,,,,,,,,,C.7_F.maj_B-.maj_C.7_F.maj_B-.maj_C.7_F.maj_,1.161242459062171,#,13,9,1072 1154 1218 222 308 463 472 477 500 ,b c co cu cv d l s v ,(463: cu; co) (477: cv) ,_C.7_F.maj_B-.maj,3,2.67,5:maj-->,27_5maj_5maj_
61,32,7,C.7,F.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,,,,,,,,,,,,,C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_,0.8571484374283715,#,9,4,235 387 66 71 ,c o v ,NoBound,_C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj,7,1.0,2:maj-->,07_5maj_5maj_2maj_5maj_5maj_2maj_
62,23,10,C.7,F.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,F.maj,B-.maj,C.maj,,,,,,,,,,C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_,1.370862465083061,##,9,4,235 387 66 71 ,c o v ,NoBound,_C.7_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj_F.maj_B-.maj_C.maj,10,1.0,2:maj-->,07_5maj_5maj_2maj_5maj_5maj_2maj_5maj_5maj_2maj_
63,23,6,C.7,F.maj,B-.maj,E-.maj,C.7,F.maj,,,,,,,,,,,,,,C.7_F.maj_B-.maj_E-.maj_C.7_F.maj_,1.3249692858267144,#,5,2,307 322 ,c d iv tv ,(322: iv; tv) (733: iv; tv) ,_C.7_F.maj_B-.maj_E-.maj,4,1.5,5:maj-->,5maj_5maj_5maj_97_
