progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,21,3,C.1.0,F.maj.2,C.maj.3,,,,,,,,,,,,,,,,,C.1.0_F.maj.2_C.maj.3_,2.1532912318904804,#,4,3,1276 240 879 ,c i l u ,NoBound,_C.1.0_F.maj.2_C.maj.3,3,1.0,7:maj-->,01_5maj_7maj_
2,24,4,C.5.0,E-.maj.0,B-.maj.2,C.5.0,,,,,,,,,,,,,,,,C.5.0_E-.maj.0_B-.maj.2_C.5.0_,1.766150648454355,##,5,3,215 51 567 ,c i v ,NoBound,_C.5.0_E-.maj.0_B-.maj.2,3,1.33,7:maj-->,25_3maj_7maj_
3,36,3,C.7.0,F.7.2,B-.maj.0,,,,,,,,,,,,,,,,,C.7.0_F.7.2_B-.maj.0_,2.7363238771524006,#,11,10,220 516 554 728 761 834 890 950 964 969 ,bc bv c co d i l lv o pc s v vt ,(728: co) (890: bc) (950: vt) (964: pc) (969: bv; lv) ,_C.7.0_F.7.2_B-.maj.0,3,1.0,5:maj-->,27_57_5maj_
4,62,5,C.7.0,F.maj.0,B-.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,,,,C.7.0_F.maj.0_B-.maj.0_C.7.0_F.maj.0_,1.8980861413308796,#,18,14,1072 1154 1245 167 169 235 308 463 500 565 606 689 726 914 ,c cd cv d l p s v ,(169: cv; cd) ,_C.7.0_F.maj.0_B-.maj.0,3,1.67,5:maj-->,27_5maj_5maj_
5,26,8,C.7.0,F.maj.0,B-.maj.0,C.7.0,F.maj.0,B-.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,C.7.0_F.maj.0_B-.maj.0_C.7.0_F.maj.0_B-.maj.0_C.7.0_F.maj.0_,1.5663293988620242,##,7,5,1072 1154 308 463 500 ,c d l s v ,NoBound,_C.7.0_F.maj.0_B-.maj.0,3,2.67,5:maj-->,27_5maj_5maj_
6,36,6,C.7.0,F.maj.0,B-.maj.0,F.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,,,C.7.0_F.maj.0_B-.maj.0_F.maj.0_C.7.0_F.maj.0_,1.77495693826762,#,11,10,1054 1072 1116 1141 167 472 570 787 875 993 ,c l v ,NoBound,_C.7.0_F.maj.0_B-.maj.0_F.maj.0,4,1.5,7:maj-->,5maj_5maj_7maj_77_
7,130,4,C.7.0,F.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,,,,,C.7.0_F.maj.0_C.7.0_F.maj.0_,2.673028180259575,#,37,30,1006 1040 1046 1054 1102 1107 1116 1141 1154 1182 1194 1225 123 1245 167 208 278 288 308 386 399 477 542 565 570 696 787 802 830 993 ,b c co cu d i ic iv l lv o u v vl ,(1154: ic; lv) (1194: iv) (208: cu; co) (288: iv) (308: vl) (471: iv) (477: iv) (669: vl) ,_C.7.0_F.maj.0,2,2.0,5:maj-->,5maj_77_
8,34,6,C.7.0,F.maj.0,C.7.0,F.maj.0,C.7.0,F.maj.0,,,,,,,,,,,,,,C.7.0_F.maj.0_C.7.0_F.maj.0_C.7.0_F.maj.0_,2.044373959411271,#,13,10,1006 1102 1154 1194 167 288 308 477 570 830 ,c i iv lv o v vl ,(1154: lv) (308: vl) (477: iv) (669: vl) ,_C.7.0_F.maj.0,2,3.0,5:maj-->,5maj_77_
9,27,6,C.7.0,F.maj.0,C.7.0,F.maj.0,F.7.0,B-.maj.0,,,,,,,,,,,,,,C.7.0_F.maj.0_C.7.0_F.maj.0_F.7.0_B-.maj.0_,1.695503837936514,#,14,10,1006 1046 1054 1102 1116 1194 288 399 565 993 ,c ub v vb ,(1054: ub) (399: vb) ,_C.7.0_F.maj.0_C.7.0_F.maj.0_F.7.0_B-.maj.0,6,1.0,5:maj-->,07_5maj_27_5maj_77_5maj_
10,33,5,C.7.0,F.maj.0,C.maj.0,G.7.0,C.maj.0,,,,,,,,,,,,,,,C.7.0_F.maj.0_C.maj.0_G.7.0_C.maj.0_,2.567163635665895,#,11,9,1006 1041 1054 1116 1194 169 4 638 875 ,c i u v vc ,(1054: vc) ,_C.7.0_F.maj.0_C.maj.0_G.7.0_C.maj.0,5,1.0,5:maj-->,07_5maj_7maj_77_5maj_
