progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,30,6,>S,C.maj.i,F.maj.i,C.maj.i,F.maj.i,C.maj.i,,,,,,,,,,,,,,>S_C.maj.i_F.maj.i_C.maj.i_F.maj.i_C.maj.i_,1.6892464285091582,##,30,24,1100 1113 1117 1119 1139 1212 1287 187 203 23 30 330 347 452 46 50 619 662 674 758 785 864 900 952 ,i ,NoBound,_C.maj.i_F.maj.i,2,2.5,5:maj-->,5maj_7maj_
2,26,4,C.1.c,F.1.c,C.1.c,F.1.c,,,,,,,,,,,,,,,,C.1.c_F.1.c_C.1.c_F.1.c_,1.5725552071907916,#,3,3,1106 594 777 ,c ,NoBound,_C.1.c_F.1.c,2,2.0,5:1-->,51_71_
3,28,5,C.7.c,F.maj.c,B-.maj.c,C.7.c,F.maj.c,,,,,,,,,,,,,,,C.7.c_F.maj.c_B-.maj.c_C.7.c_F.maj.c_,1.742585724624565,#,10,8,1154 1218 167 235 463 472 477 565 ,c ,NoBound,_C.7.c_F.maj.c_B-.maj.c,3,1.67,5:maj-->,27_5maj_5maj_
4,26,4,C.7.c,F.maj.c,C.7.c,F.maj.c,,,,,,,,,,,,,,,,C.7.c_F.maj.c_C.7.c_F.maj.c_,3.0937305831096564,#,10,9,1006 1055 1141 1154 1182 1225 160 403 696 ,c ,NoBound,_C.7.c_F.maj.c,2,2.0,5:maj-->,5maj_77_
5,57,3,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_,1.7560134780522216,#,7,7,483 490 691 70 748 834 925 ,c ,NoBound,_C.7.c_G.min7.c,2,1.5,7:min7-->,57_7min7_
6,25,7,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_,1.371314688649721,###,3,3,483 490 70 ,c ,NoBound,_C.7.c_G.min7.c,2,3.5,7:min7-->,57_7min7_
7,20,3,C.7.d,B-.maj.d,F.maj.d,,,,,,,,,,,,,,,,,C.7.d_B-.maj.d_F.maj.d_,1.319035274338866,#,7,5,358 366 432 706 886 ,d ,NoBound,_C.7.d_B-.maj.d_F.maj.d,3,1.0,7:maj-->,77_10maj_7maj_
8,23,3,C.7.l,B-.7.l,F.7.l,,,,,,,,,,,,,,,,,C.7.l_B-.7.l_F.7.l_,2.785554632098879,#,8,8,1193 1247 289 291 383 455 672 792 ,l ,NoBound,_C.7.l_B-.7.l_F.7.l,3,1.0,7:7-->,77_77_107_
9,20,6,C.7.l,F.7.l,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,C.7.l_F.7.l_C.7.l_G.7.l_F.7.l_C.7.l_,2.6577174691301484,###,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_F.7.l_C.7.l_G.7.l_F.7.l,5,1.2,10:7-->,57_77_77_107_77_
10,22,5,C.7.l,G.7.l,D.7.l,C.7.l,G.7.l,,,,,,,,,,,,,,,C.7.l_G.7.l_D.7.l_C.7.l_G.7.l_,2.642423961771975,##,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_D.7.l,3,1.67,7:7-->,77_77_107_
11,22,4,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,,,C.7.l_G.7.l_F.7.l_C.7.l_,2.642423961771975,#,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_F.7.l,3,1.33,10:7-->,77_77_107_
12,23,6,C.7.v,B-.maj.v,F.maj.v,C.7.v,B-.maj.v,F.maj.v,,,,,,,,,,,,,,C.7.v_B-.maj.v_F.maj.v_C.7.v_B-.maj.v_F.maj.v_,1.5858388510441057,##,2,2,430 886 ,v ,NoBound,_C.7.v_B-.maj.v_F.maj.v,3,2.0,7:maj-->,77_10maj_7maj_
13,23,3,C.7.v,C.maj.v,C.7.v,,,,,,,,,,,,,,,,,C.7.v_C.maj.v_C.7.v_,1.9338435730423515,#,5,3,382 461 943 ,v ,NoBound,_C.7.v_C.maj.v,2,1.5,0:maj-->,07_0maj_
14,47,5,C.7.v,F.7.v,C.7.v,F.7.v,C.7.v,,,,,,,,,,,,,,,C.7.v_F.7.v_C.7.v_F.7.v_C.7.v_,1.613679696374253,#,8,8,1149 115 1168 1193 356 391 510 890 ,v ,NoBound,_C.7.v_F.7.v,2,2.5,5:7-->,57_77_
