progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,22,6,>S,C.maj,G.maj,C.maj,G.maj,C.maj,,,,,,,,,,,,,,>S_C.maj_G.maj_C.maj_G.maj_C.maj_,1.6043068953130522,#,22,17,1009 1039 1180 124 126 147 245 249 309 318 468 502 53 809 891 927 995 ,c cv i iv v ,(1009: iv) (1180: iv) (124: iv) (249: iv) (502: cv) (916: iv) (927: iv) ,_C.maj_G.maj,2,2.5,7:maj-->,5maj_7maj_
2,115,5,C.7,F.7,C.7,F.7,C.7,,,,,,,,,,,,,,,C.7_F.7_C.7_F.7_C.7_,1.6842240893235085,#,19,19,1134 1149 115 1168 1193 289 356 377 391 455 510 533 625 640 79 853 879 890 894 ,b c cd cl d i iv l o s v vc vd ,(1134: cd) (391: vc; iv; vd) (879: cl) ,_C.7_F.7,2,2.5,5:7-->,57_77_
3,104,5,C.7,F.maj,B-.maj,C.7,F.maj,,,,,,,,,,,,,,,C.7_F.maj_B-.maj_C.7_F.maj_,1.60400823670337,#,25,19,1072 1138 1154 1218 1245 167 169 222 235 308 463 472 477 500 565 606 689 726 914 ,b c cd co cu cv d iv l p s uv v ,(1218: uv; iv) (169: cv; cd) (463: cu; co) (477: cv) ,_C.7_F.maj_B-.maj,3,1.67,5:maj-->,27_5maj_5maj_
4,40,6,C.7,F.maj,B-.maj,F.maj,B-.maj,F.maj,,,,,,,,,,,,,,C.7_F.maj_B-.maj_F.maj_B-.maj_F.maj_,1.6904726977121665,#,22,19,1063 1113 1116 1178 1225 1248 183 244 245 386 425 477 56 606 731 787 925 964 968 ,b c d h l o t tc td u v ,(1178: td; tc) ,_C.7_F.maj_B-.maj_F.maj_B-.maj_F.maj,6,1.0,7:maj-->,5maj_5maj_7maj_5maj_7maj_77_
5,222,4,C.7,F.maj,C.7,F.maj,,,,,,,,,,,,,,,,C.7_F.maj_C.7_F.maj_,2.84300256945483,#,53,42,1006 1040 1046 1054 1055 1102 1107 1116 1141 1154 1182 1194 1225 123 1245 1268 1287 160 167 185 208 278 288 308 386 399 403 472 477 542 565 570 59 696 787 788 790 802 822 830 847 993 ,b c co cu d h i ic iv l lv o u v vc vl vo vt ,(1055: vc) (1154: ic; lv) (1166: lv) (1194: iv) (208: cu; co) (278: vt) (288: iv) (308: vl) (332: vt) (471: iv) (472: vo) (477: iv) (669: vl) (822: lv) (954: lv) ,_C.7_F.maj,2,2.0,5:maj-->,5maj_77_
6,71,6,C.7,F.maj,C.7,F.maj,C.7,F.maj,,,,,,,,,,,,,,C.7_F.maj_C.7_F.maj_C.7_F.maj_,1.7715112052541246,#,18,14,1006 1102 1154 1194 1287 167 185 288 308 403 477 570 830 847 ,c d i iv lv o v vl ,(1154: lv) (308: vl) (477: iv) (669: vl) ,_C.7_F.maj,2,3.0,5:maj-->,5maj_77_
7,30,6,C.7,F.maj,C.7,F.maj,F.7,B-.maj,,,,,,,,,,,,,,C.7_F.maj_C.7_F.maj_F.7_B-.maj_,1.8532359131272915,#,16,12,1006 1046 1054 1055 1102 1116 1194 288 399 565 788 993 ,c ub v vb ,(1054: ub) (399: vb) ,_C.7_F.maj_C.7_F.maj_F.7_B-.maj,6,1.0,5:maj-->,07_5maj_27_5maj_77_5maj_
8,22,6,C.7,F.maj,C.maj,C.7,F.maj,C.maj,,,,,,,,,,,,,,C.7_F.maj_C.maj_C.7_F.maj_C.maj_,1.889916845319988,##,6,5,112 1194 244 290 788 ,b c cl co cv v ,(290: cl; cv; co) ,_C.7_F.maj_C.maj,3,2.0,7:maj-->,07_5maj_7maj_
9,55,5,C.7,F.maj,C.maj,G.7,C.maj,,,,,,,,,,,,,,,C.7_F.maj_C.maj_G.7_C.maj_,2.3370137979902617,#,19,15,1006 1041 1054 1107 1116 1194 169 4 472 56 638 678 788 822 875 ,bv c h i l u v vc ,(1054: vc) (1107: bv) ,_C.7_F.maj_C.maj_G.7_C.maj,5,1.0,5:maj-->,07_5maj_7maj_77_5maj_
10,21,7,C.7,F.maj,C.maj,G.7,C.maj,G.7,C.maj,,,,,,,,,,,,,C.7_F.maj_C.maj_G.7_C.maj_G.7_C.maj_,2.2125823032160294,#,8,6,1006 1054 1107 1194 788 822 ,c lv u v ,(1166: lv) (822: lv) (954: lv) ,_C.7_F.maj_C.maj_G.7_C.maj_G.7_C.maj,7,1.0,5:maj-->,07_5maj_7maj_77_5maj_77_5maj_
