progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,28,5,>S,C.maj,A.min,F.maj,G.maj,,,,,,,,,,,,,,,>S_C.maj_A.min_F.maj_G.maj_,0.5896261811873141,#,28,19,1063 112 119 1210 1228 145 253 355 371 404 434 54 571 587 620 623 67 749 992 ,i l s v ,NoBound,_C.maj_A.min_F.maj_G.maj,4,1.0,2:maj-->,2maj_5maj_9min_8maj_
2,24,7,>S,C.maj,A.min,F.maj,G.maj,C.maj,A.min,,,,,,,,,,,,,>S_C.maj_A.min_F.maj_G.maj_C.maj_A.min_,0.6583514224564075,#,24,16,1063 112 119 1210 1228 145 253 355 371 404 54 571 587 620 67 749 ,c i v ,NoBound,_C.maj_A.min_F.maj_G.maj,4,1.5,2:maj-->,2maj_5maj_9min_8maj_
3,28,6,C.1,A-.1,B-.1,C.1,A-.1,B-.1,,,,,,,,,,,,,,C.1_A-.1_B-.1_C.1_A-.1_B-.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_A-.1_B-.1,3,2.0,2:1-->,21_21_81_
4,22,7,C.1,A.1,E.1,G.1,C.1,A.1,E.1,,,,,,,,,,,,,C.1_A.1_E.1_G.1_C.1_A.1_E.1_,0.5746356978376794,###,1,1,654 ,d t td tv v ,(654: td; tv) ,_C.1_A.1_E.1_G.1,4,1.75,3:1-->,31_51_91_71_
5,80,7,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.5751234060351944,#,4,4,457 464 594 844 ,i iv l lc lv o s t tv v ,(594: tv; iv; lc; lv) ,_C.1_B-.1,2,3.5,10:1-->,21_101_
6,69,9,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6406294916236328,#,2,2,457 594 ,i iv l lc lv o tv v ,(594: tv; iv; lc; lv) ,_C.1_B-.1,2,4.5,10:1-->,21_101_
7,61,11,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.5819881552488824,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,5.5,10:1-->,21_101_
8,54,13,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6331198904379891,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,6.5,10:1-->,21_101_
9,47,15,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6952931325325005,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,7.5,10:1-->,21_101_
10,40,17,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,,,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6338054550605168,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,8.5,10:1-->,21_101_
11,35,19,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,B-.1,C.1,C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_B-.1_C.1_,0.6948053635662363,#,2,2,457 594 ,i iv l lc lv v ,(594: iv; lc; lv) ,_C.1_B-.1,2,9.5,10:1-->,21_101_
12,31,6,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_,0.7538275145266042,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,2.0,7:1-->,21_71_31_
13,26,9,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.8451064151274781,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,3.0,7:1-->,21_71_31_
14,21,12,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,4.0,7:1-->,21_71_31_
15,37,4,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_,1.0369678910772295,#,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,1.33,8:1-->,21_21_81_
16,26,7,C.1,D.1,B-.1,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_D.1_B-.1_C.1_,0.8904916402194913,##,3,2,1276 352 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,2.33,8:1-->,21_21_81_
17,80,6,C.1,D.1,C.1,D.1,C.1,D.1,,,,,,,,,,,,,,C.1_D.1_C.1_D.1_C.1_D.1_,0.5751234060351944,#,4,4,457 464 594 844 ,i iv l lc lv o s t tv v ,(594: tv; iv; lc; lv) ,_C.1_D.1,2,3.0,2:1-->,21_101_
