progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,603,2,>S,C.maj,,,,,,,,,,,,,,,,,,>S_C.maj_,3.371121458234402,#,603,502,10 1002 1006 1009 101 1011 1012 1018 102 1020 1021 1024 1031 1033 1034 1039 104 1040 1041 1043 1044 1045 1046 1051 1053 1054 1055 1056 1059 106 1061 1062 1063 1064 1066 1069 107 1070 1071 1072 1073 1078 1082 1085 1087 1089 109 1094 1096 1100 1102 1104 1107 1111 1112 1113 1114 1116 1117 1118 1119 112 1124 1125 1127 1135 1138 1139 114 1140 1141 1143 1145 1146 1149 115 1154 1155 116 1160 1161 1168 1171 1177 1178 1180 1188 119 1190 1193 1194 1197 120 1200 1203 1208 1210 1212 1213 1218 1220 1221 1225 1228 123 1232 1234 1239 124 1245 1246 1247 1248 1253 1257 126 1265 1267 1269 127 1272 1273 1277 1281 1282 1286 1287 1289 130 131 139 145 147 149 153 154 157 158 159 160 162 167 169 179 18 180 181 182 183 184 185 187 188 190 191 192 193 194 196 199 202 203 204 206 207 208 209 21 212 214 218 22 220 222 224 227 228 229 23 231 234 235 236 238 239 241 242 244 245 246 249 250 253 258 26 264 265 267 268 27 270 271 276 278 280 284 288 289 29 290 291 294 296 297 30 300 303 304 307 308 309 310 312 314 317 318 320 322 324 326 33 330 336 338 339 341 343 345 346 347 348 349 35 351 354 355 356 358 360 361 369 37 370 371 372 377 380 385 386 387 389 39 391 395 4 400 403 404 406 407 41 410 412 415 418 419 425 426 427 429 43 430 432 433 434 439 443 448 451 452 456 46 461 463 468 472 474 476 477 480 484 485 490 492 494 497 50 500 501 502 507 510 511 512 515 516 517 518 528 53 533 539 54 542 543 545 549 550 553 554 559 56 560 561 565 567 568 570 571 572 573 577 578 580 582 583 585 587 589 59 590 591 606 615 617 618 619 62 620 623 625 635 637 638 64 640 645 647 648 649 650 656 658 66 662 668 67 670 671 674 675 678 681 687 689 690 698 699 70 700 705 71 711 713 72 720 722 723 726 727 728 729 731 734 736 743 746 747 748 749 75 752 758 761 762 767 77 772 773 775 779 78 785 787 788 789 790 792 793 794 797 798 802 804 806 807 809 81 818 821 822 827 828 83 830 831 834 837 838 841 842 843 847 848 852 853 857 859 86 864 872 875 886 891 894 900 901 902 905 91 914 915 917 920 925 927 928 932 94 941 943 946 947 948 950 952 961 964 965 967 968 969 970 973 974 982 984 986 990 992 993 995 ,  c h i l n s t u v ,(10: i) (1002: i) (1006: i) (1007: v) (1009: i) (101: c) (1011: i) (1012: i) (1018: i) (102: i) (1020: i) (1021: i) (1024: i) (1025: i) (1031: i) (1033: i) (1034: i) (1039: u) (104: i) (1040: i) (1041: i) (1043: i) (1044: i) (1045: i) (1046: i) (1051: i) (1053: i) (1054: i) (1055: c) (1056: i) (1059: i) (106: i) (1061: i) (1062: i) (1063: i) (1064: i) (1066: i) (1067: i) (1068: i) (1069: i) (107: i) (1070: i) (1071: i) (1072: v) (1073: i) (1078: i) (1082: i) (1084: i) (1085: i) (1087: i) (1089: i) (109: i) (1091: i) (1094: i) (1096: v) (1097: i) (1099: c) (1100: i) (1102: i) (1103: i) (1104: i) (1107: i) (1111: i) (1112: i) (1113: i) (1114: i) (1116: i) (1117: i) (1118: i) (1119: i) (112: i) (1123: i) (1124: i) (1125: s) (1127: i) (1132: i) (1133: i) (1135: i) (1136: i) (1138: i) (1139: i) (114: i) (1140: i) (1141: c) (1143: i) (1145: i) (1146: i) (1149: i) (115: i) (1150: i) (1151: i) (1152: i) (1154: i) (1155: i) (1157: i) (116: i) (1160: i) (1161: i) (1162: i) (1166: i) (1168: i) (1171: i) (1177: i) (1178: i) (1180: i) (1188: i) (119: i) (1190: i) (1193: i) (1194: i) (1197: i) (120: i) (1200: i) (1203: i) (1204: i) (1208: i) (1210: i) (1212: i) (1213: i) (1217: i) (1218: i) (1220: i) (1221: i) (1225: c) (1228: i) (1229: i) (123: i) (1232: i) (1234: i) (1235: i) (1237: i) (1239: i) (124: i) (1242: i) (1245: i) (1246: i) (1247: v) (1248: i) (1250: i) (1253: c) (1257: i) (126: i) (1263: i) (1265: i) (1266: i) (1267: i) (1269: i) (127: i) (1272: i) (1273: i) (1277: i) (1280: i) (1281: i) (1282: i) (1286: i) (1287: i) (1289: i) (1297: i) (130: i) (131: i) (139: v) (145: i) (147: c) (149: i) (153: i) (154: s) (157: i) (158: i) (159: i) (160: i) (162: i) (167: i) (169: i) (172: i) (179: i) (18: i) (180: i) (181: i) (182: i) (183: i) (184: l) (185: v) (187: i) (188: i) (190: i) (191: c) (192: i) (193: i) (194: i) (196: i) (199: i) (202: i) (203: i) (204: i) (206: i) (207: i) (208: i) (209: i) (21: i) (212: i) (214: i) (218: n) (22: i) (220: c) (222: i) (224: i) (227: i) (228: i) (229: i) (23: i) (231: i) (234: i) (235: i) (236: s) (238: i) (239: i) (241: i) (242: i) (244: i) (245: i) (246: i) (247: i) (249: i) (250: i) (253: i) (258: i) (26: i) (263: i) (264: c) (265: i) (267: i) (268: i) (27: i) (270: i) (271: s) (275: i) (276: v) (278: i) (280: u) (284: i) (288: i) (289: i) (29: v) (290: t) (291: i) (294: i) (296: i) (297: i) (30: i) (300: i) (303: i) (304: i) (307: i) (308: i) (309: i) (310: i) (312: i) (314: v) (317: i) (318: c) (320: u) (322: i) (323: i) (324: c) (326: i) (33: i) (330: i) (332: i) (335: i) (336: i) (338: i) (339: v) (341: i) (343: i) (345: i) (346: i) (347: i) (348: i) (349: i) (35: i) (351: i) (354: i) (355: v) (356: i) (358: c) (360: i) (361: i) (362: i) (369: i) (37: v) (370: s) (371: i) (372: i) (377: c) (378: i) (380: i) (385: i) (386: i) (387: i) (389: i) (39: i) (391: i) (395: i) (4: i) (400: i) (402: i) (403: i) (404: i) (406: i) (407: i) (41: i) (410: i) (412: i) (415: i) (418: i) (419: i) (425: i) (426: i) (427: i) (429: i) (43: i) (430: i) (432: i) (433: i) (434: i) (439: i) (443: i) (444: i) (446: i) (448: i) (451: i) (452: i) (456: i) (458: s) (46: i) (461: i) (463: i) (468: i) (471: i) (472: i) (474: i) (475: i) (476: i) (477: i) (480: s) (484: i) (485: c) (490: i) (492: i) (494: i) (497: i) (50: i) (500: i) (501: i) (502: c) (504: v) (507: i) (508: i) (510: i) (511: i) (512: i) (515: i) (516: i) (517: i) (518: i) (521: i) (528: s) (53: i) (533: v) (537: i) (539: i) (54: i) (542: i) (543: i) (545: i) (549: i) (550: i) (553: i) (554: i) (559: i) (56: h) (560: c) (561: c) (562: i) (565: i) (567: i) (568: i) (570: i) (571: l) (572: i) (573: i) (577: i) (578: i) (580: i) (582: i) (583: i) (585: i) (587: v) (589: i) (59: v) (590:) (591: i) (596: i) (597: i) (600: i) (603: i) (606: i) (615: i) (617: i) (618: i) (619: i) (62: i) (620: n) (623: i) (625: i) (628: i) (635: i) (637: i) (638: v) (64: i) (640: c) (645: i) (647: i) (648: i) (649: c) (650: i) (656: i) (658: i) (66: i) (662: i) (664: i) (668: i) (669: i) (67: i) (670: i) (671: i) (674: i) (675: i) (678: v) (680: i) (681: i) (685: i) (687: i) (689: c) (690: i) (695: c) (698: i) (699: v) (70: i) (700: i) (705: i) (709: i) (71: i) (711: i) (713: i) (72: i) (720: i) (721: i) (722: c) (723: i) (725: i) (726: i) (727: i) (728: i) (729: i) (73: i) (730: i) (731: i) (733: i) (734: i) (736: i) (737: i) (743: i) (746: i) (747: i) (748: c) (749: i) (75: i) (752: i) (758: i) (759: v) (761: i) (762: i) (765: i) (766: i) (767: i) (769: i) (77: i) (772: i) (773: i) (775: i) (779: i) (78: i) (780: i) (781: i) (782: i) (783: i) (785: i) (787: i) (788: i) (789: i) (790: i) (792: i) (793: i) (794: i) (797: i) (798: i) (802: i) (804: i) (805: v) (806: i) (807: i) (809: i) (81: i) (816: i) (818: i) (821: i) (822: i) (827: v) (828: i) (83: c) (830: i) (831: i) (832: i) (833: i) (834: i) (837: i) (838: i) (839: c) (841: i) (842: i) (843: i) (846: i) (847: i) (848: i) (849: i) (850: i) (852: i) (853: i) (857: i) (859: i) (86: n) (863: c) (864: i) (870: i) (872: v) (873: i) (874: c) (875: i) (881: i) (885: v) (886: i) (888: i) (891: i) (894: i) (900: i) (901: i) (902: i) (903: i) (905: i) (909: s) (91: i) (910: i) (911: i) (914: i) (915: i) (916: i) (917: v) (920: i) (923: i) (925: i) (927: i) (928: v) (932: i) (94: i) (941: i) (943: i) (946: i) (947: i) (948: i) (95: i) (950: i) (952: i) (954: i) (961: i) (964: i) (965: i) (967: i) (968: i) (969: i) (970: i) (973: i) (974: v) (982: i) (984: i) (986: i) (987: i) (988: i) (990: i) (992: s) (993: i) (995: i) (996: i) ,_C.maj,1,1.0,:maj-->,0maj_
2,23,14,>S,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,,,,,,>S_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_,1.6818990675226109,#########,23,20,1100 1113 1117 1135 1139 203 23 234 330 347 391 403 452 50 559 619 668 674 830 969 ,c iv v vu ,(50: vu) (969: iv) ,_C.maj_F.maj,2,6.5,5:maj-->,5maj_7maj_
3,31,6,>S,C.maj,G.maj,C.maj,G.maj,C.maj,,,,,,,,,,,,,,>S_C.maj_G.maj_C.maj_G.maj_C.maj_,1.4626264433431988,#,31,24,1009 1039 1154 1180 1194 124 126 147 244 245 249 288 308 309 318 468 477 502 53 809 857 891 927 995 ,c cv i ic iv v vo ,(1009: iv) (1154: ic) (1180: iv) (1194: iv) (124: iv) (249: iv) (288: iv) (471: iv) (502: cv) (857: vo) (916: iv) (927: iv) ,_C.maj_G.maj,2,2.5,7:maj-->,5maj_7maj_
4,32,6,C.maj,A.maj,C.maj,A.maj,C.maj,A.maj,,,,,,,,,,,,,,C.maj_A.maj_C.maj_A.maj_C.maj_A.maj_,1.5980505277442498,#,4,4,284 533 743 828 ,c d i il l o s v ,(828: il) ,_C.maj_A.maj,2,3.0,9:maj-->,3maj_9maj_
5,74,4,C.maj,A.min,D.mct,G.maj,,,,,,,,,,,,,,,,C.maj_A.min_D.mct_G.maj_,2.344635267328163,#,15,9,1056 1145 190 265 309 338 372 432 647 ,bu c cd co cs ct d i is o od sc uc v vc vo ,(1056: is) (1068: vc; uc) (1084: od) (1097: is) (190: vc; uc) (265: vo) (309: od) (338: cs; ct; sc; cd) (372: co) (647: bu) (709: bu) (769: od) (832: cs; ct; sc; cd) ,_C.maj_A.min_D.mct_G.maj,4,1.0,5:maj-->,5maj_5maj_9min_5mct_
6,138,5,C.maj,A.min,D.min,G.maj,C.maj,,,,,,,,,,,,,,,C.maj_A.min_D.min_G.maj_C.maj_,1.7875948161886914,#,24,24,1037 1046 1161 1190 1245 127 192 218 220 270 315 410 479 484 49 543 728 791 831 834 926 927 974 986 ,  b c cd co cu d i iv l lv o od s v ,(1046: iv) (1190: iv) (220: co) (270: iv) (479: lv) (728: od) (974: cu; cd) (986: iv; cd) ,_C.maj_A.min_D.min_G.maj,4,1.25,5:maj-->,5maj_5maj_9min_5min_
7,25,8,C.maj,A.min,F.maj,C.maj,A.min,F.maj,C.maj,A.min,,,,,,,,,,,,C.maj_A.min_F.maj_C.maj_A.min_F.maj_C.maj_A.min_,1.571346433249389,#,4,3,188 698 814 ,l tv v ,(698: tv) ,_C.maj_A.min_F.maj,3,2.67,8:maj-->,7maj_9min_8maj_
8,20,7,C.maj,A.min,F.maj,G.maj,C.maj,F.maj,C.maj,,,,,,,,,,,,,C.maj_A.min_F.maj_G.maj_C.maj_F.maj_C.maj_,2.0414460711655216,#,12,11,1046 1063 1094 1142 250 434 484 67 902 905 968 ,b c co i l t v ,(968: co) ,_C.maj_A.min_F.maj_G.maj_C.maj_F.maj,6,1.17,5:maj-->,2maj_5maj_5maj_7maj_9min_8maj_
9,20,7,C.maj,A.min,F.maj,G.maj,C.maj,G.maj,C.maj,,,,,,,,,,,,,C.maj_A.min_F.maj_G.maj_C.maj_G.maj_C.maj_,1.5128876215181604,#,9,7,1046 169 250 278 404 549 968 ,c cl co cu v vc ,(1091: cu) (250: cl; co) (404: cu) (549: vc; cu; co) ,_C.maj_A.min_F.maj_G.maj_C.maj_G.maj,6,1.17,7:maj-->,2maj_5maj_7maj_5maj_9min_8maj_
10,41,7,C.maj,A.min,F.maj,G.maj,F.maj,C.maj,G.maj,,,,,,,,,,,,,C.maj_A.min_F.maj_G.maj_F.maj_C.maj_G.maj_,1.578699492254941,##,5,3,19 705 992 ,c d i s ,NoBound,_C.maj_A.min_F.maj_G.maj_F.maj_C.maj_G.maj,7,1.0,7:maj-->,2maj_10maj_7maj_7maj_5maj_9min_8maj_
