progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,21,8,>S,C.maj,A.min,F.maj,G.maj,C.maj,A.min,F.maj,,,,,,,,,,,,>S_C.maj_A.min_F.maj_G.maj_C.maj_A.min_F.maj_,0.8929427417665807,####,21,14,1063 112 119 1210 1228 145 253 355 404 54 571 620 67 749 ,c i v ,NoBound,_C.maj_A.min_F.maj_G.maj,4,1.75,2:maj-->,2maj_5maj_9min_8maj_
2,25,10,>S,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,F.maj,C.maj,,,,,,,,,,>S_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_F.maj_C.maj_,0.8663137138648347,###,25,20,1100 1113 1117 1135 1139 1212 139 203 23 234 330 347 452 50 559 619 662 674 752 864 ,c i ic iv v ,(1139: iv) (203: ic) (330: iv) (347: ic) (452: iv) (674: iv) ,_C.maj_F.maj,2,4.5,5:maj-->,5maj_7maj_
3,28,6,C.1,A-.1,B-.1,C.1,A-.1,B-.1,,,,,,,,,,,,,,C.1_A-.1_B-.1_C.1_A-.1_B-.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_A-.1_B-.1,3,2.0,2:1-->,21_21_81_
4,110,4,C.1,B-.1,C.1,B-.1,,,,,,,,,,,,,,,,C.1_B-.1_C.1_B-.1_,0.8978392592892136,#,5,5,1276 457 464 594 844 ,c d i l o s t v ,NoBound,_C.1_B-.1,2,2.0,10:1-->,21_101_
5,26,9,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.8451064151274781,######,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,3.0,7:1-->,21_71_31_
6,21,12,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,C.1,D.1,A.1,,,,,,,,C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_C.1_D.1_A.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_D.1_A.1,3,4.0,7:1-->,21_71_31_
7,37,4,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_,1.0369678910772295,#,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,1.33,8:1-->,21_21_81_
8,26,7,C.1,D.1,B-.1,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_D.1_B-.1_C.1_,0.8904916402194913,##,3,2,1276 352 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,2.33,8:1-->,21_21_81_
9,28,5,C.1,D.1,E.1,C.1,D.1,,,,,,,,,,,,,,,C.1_D.1_E.1_C.1_D.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_E.1,3,1.67,2:1-->,21_21_81_
10,26,10,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,,,,,,,,,,C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_,0.8451064151274781,######,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_E-.1_F.1,3,3.33,2:1-->,21_71_31_
11,21,13,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,E-.1,F.1,C.1,,,,,,,C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_E-.1_F.1_C.1_,0.9637459942073318,##,1,1,1106 ,c cv v vc ,(1106: vc; cv) ,_C.1_E-.1_F.1,3,4.33,2:1-->,21_71_31_
