progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,20,3,C.7.c.2,G.min7.c.0,C.7.c.2,,,,,,,,,,,,,,,,,C.7.c.2_G.min7.c.0_C.7.c.2_,2.0086949695628418,#,3,3,490 691 834 ,c ,NoBound,_C.7.c.2_G.min7.c.0,2,1.5,7:min7-->,57_7min7_
2,30,3,C.7.v.0,B-.maj.v.2,F.maj.v.3,,,,,,,,,,,,,,,,,C.7.v.0_B-.maj.v.2_F.maj.v.3_,1.3567796494470397,#,1,1,430 ,v ,NoBound,_C.7.v.0_B-.maj.v.2_F.maj.v.3,3,1.0,7:maj-->,77_10maj_7maj_
3,21,6,C.7.v.0,B-.maj.v.2,F.maj.v.3,C.7.v.0,B-.maj.v.2,F.maj.v.3,,,,,,,,,,,,,,C.7.v.0_B-.maj.v.2_F.maj.v.3_C.7.v.0_B-.maj.v.2_F.maj.v.3_,1.6644977792004614,##,1,1,430 ,v ,NoBound,_C.7.v.0_B-.maj.v.2_F.maj.v.3,3,2.0,7:maj-->,77_10maj_7maj_
4,44,5,C.7.v.0,F.7.v.0,C.7.v.0,F.7.v.0,C.7.v.0,,,,,,,,,,,,,,,C.7.v.0_F.7.v.0_C.7.v.0_F.7.v.0_C.7.v.0_,1.3578897368851246,#,7,7,1149 115 1168 1193 391 510 890 ,v ,NoBound,_C.7.v.0_F.7.v.0,2,2.5,5:7-->,57_77_
5,26,6,C.7.v.0,F.7.v.0,C.7.v.0,G.7.v.0,F.7.v.0,C.7.v.0,,,,,,,,,,,,,,C.7.v.0_F.7.v.0_C.7.v.0_G.7.v.0_F.7.v.0_C.7.v.0_,2.295465679180292,#,9,9,1125 1134 115 1193 214 314 425 510 792 ,v ,NoBound,_C.7.v.0_F.7.v.0_C.7.v.0_G.7.v.0_F.7.v.0,5,1.2,10:7-->,57_77_77_107_77_
6,22,5,C.7.v.0,F.maj.v.0,B-.maj.v.0,C.7.v.0,F.maj.v.0,,,,,,,,,,,,,,,C.7.v.0_F.maj.v.0_B-.maj.v.0_C.7.v.0_F.maj.v.0_,1.8429078545765152,#,7,6,1154 1245 167 463 500 914 ,v ,NoBound,_C.7.v.0_F.maj.v.0_B-.maj.v.0,3,1.67,5:maj-->,27_5maj_5maj_
7,20,6,C.7.v.0,F.maj.v.0,B-.maj.v.0,F.maj.v.0,C.7.v.0,F.maj.v.0,,,,,,,,,,,,,,C.7.v.0_F.maj.v.0_B-.maj.v.0_F.maj.v.0_C.7.v.0_F.maj.v.0_,2.3232196723355076,#,8,7,1116 167 472 570 787 875 993 ,v ,NoBound,_C.7.v.0_F.maj.v.0_B-.maj.v.0_F.maj.v.0,4,1.5,7:maj-->,5maj_5maj_7maj_77_
8,20,4,C.7.v.0,F.maj.v.0,B-.maj.v.2,F.maj.v.0,,,,,,,,,,,,,,,,C.7.v.0_F.maj.v.0_B-.maj.v.2_F.maj.v.0_,3.121928094887362,#,9,7,1041 1248 185 386 399 696 969 ,v ,NoBound,_C.7.v.0_F.maj.v.0_B-.maj.v.2_F.maj.v.0,4,1.0,7:maj-->,5maj_5maj_7maj_77_
9,44,4,C.7.v.0,F.maj.v.0,F.7.v.0,B-.maj.v.0,,,,,,,,,,,,,,,,C.7.v.0_F.maj.v.0_F.7.v.0_B-.maj.v.0_,2.5216787793454785,#,17,13,1006 1041 1046 1116 1194 235 288 346 429 565 731 748 875 ,v ,NoBound,_C.7.v.0_F.maj.v.0_F.7.v.0_B-.maj.v.0,4,1.0,5:maj-->,07_5maj_27_5maj_
10,28,5,C.7.v.0,G.7.v.0,D.7.v.0,C.7.v.0,G.7.v.0,,,,,,,,,,,,,,,C.7.v.0_G.7.v.0_D.7.v.0_C.7.v.0_G.7.v.0_,2.458267868099842,#,9,9,1125 1134 115 1193 214 314 425 510 792 ,v ,NoBound,_C.7.v.0_G.7.v.0_D.7.v.0,3,1.67,7:7-->,77_77_107_
