progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,60,5,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,,,,,,,,,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_,0.8882108895810986,#,14,14,1125 1134 115 1193 1247 214 289 291 314 383 425 672 792 853 ,b c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,1.0,7:7-->,57_77_77_107_77_
2,39,8,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,,,,,,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_,1.0472529671887538,#,10,10,1125 115 1193 1247 214 289 314 383 672 792 ,c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,1.6,7:7-->,57_77_77_107_77_
3,25,13,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,B-.7.0,F.7.0,C.7.0,B-.7.0,F.7.0,,,,,,,C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0_C.7.0_B-.7.0_F.7.0_,1.2177968115985955,####,8,8,1125 115 1193 214 289 383 672 792 ,c h l s v ,NoBound,_C.7.0_B-.7.0_F.7.0_B-.7.0_F.7.0,5,2.6,7:7-->,57_77_77_107_77_
4,60,6,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,,,,,,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.9659327290214079,##,1,1,430 ,c i l u v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,2.0,7:maj-->,77_10maj_7maj_
5,43,12,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,C.7.0,B-.maj.2,F.maj.3,,,,,,,,C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_C.7.0_B-.maj.2_F.maj.3_,0.8767978929288378,#####,1,1,430 ,c i l u v ,NoBound,_C.7.0_B-.maj.2_F.maj.3,3,4.0,7:maj-->,77_10maj_7maj_
6,48,4,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,,,,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.8003868301098763,##,2,2,291 625 ,c d i o od v ,(291: od) ,_C.7.0_E-.maj.2_F.maj.3,3,1.33,2:maj-->,2maj_77_3maj_
7,40,7,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.9103029464166383,##,2,2,291 625 ,c d i od v ,(291: od) ,_C.7.0_E-.maj.2_F.maj.3,3,2.33,2:maj-->,2maj_77_3maj_
8,26,13,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.8451064151274781,#####,2,2,291 625 ,c d i v ,NoBound,_C.7.0_E-.maj.2_F.maj.3,3,4.33,2:maj-->,2maj_77_3maj_
9,20,16,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,E-.maj.2,F.maj.3,C.7.0,,,,C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_E-.maj.2_F.maj.3_C.7.0_,0.9917601481809734,##,2,2,291 625 ,c d i v ,NoBound,_C.7.0_E-.maj.2_F.maj.3,3,5.33,2:maj-->,2maj_77_3maj_
10,63,7,C.7.0,F.7.0,C.7.0,F.7.0,C.7.0,F.7.0,C.7.0,,,,,,,,,,,,,C.7.0_F.7.0_C.7.0_F.7.0_C.7.0_F.7.0_C.7.0_,0.8540430168836102,#,9,9,1134 1193 377 391 455 625 79 879 894 ,b c cd cl d i iv s v vc vd ,(1134: cd) (391: vc; iv; vd) (879: cl) ,_C.7.0_F.7.0,2,3.5,5:7-->,57_77_
