progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,20,5,>S,C.maj.i,A.min.i,F.maj.i,G.maj.i,,,,,,,,,,,,,,,>S_C.maj.i_A.min.i_F.maj.i_G.maj.i_,2.0638651219508537,#,20,13,1063 112 1210 1232 145 253 267 371 434 54 623 67 749 ,i ,NoBound,_C.maj.i_A.min.i_F.maj.i_G.maj.i,4,1.0,2:maj-->,2maj_5maj_9min_8maj_
2,34,7,C.maj.b,B-.maj.b,C.maj.b,B-.maj.b,C.maj.b,B-.maj.b,C.maj.b,,,,,,,,,,,,,C.maj.b_B-.maj.b_C.maj.b_B-.maj.b_C.maj.b_B-.maj.b_C.maj.b_,1.498077546623641,#,10,8,1051 1234 293 393 480 561 617 834 ,b ,NoBound,_C.maj.b_B-.maj.b,2,3.5,10:maj-->,2maj_10maj_
3,49,6,C.maj.b,D.maj.b,C.maj.b,D.maj.b,C.maj.b,D.maj.b,,,,,,,,,,,,,,C.maj.b_D.maj.b_C.maj.b_D.maj.b_C.maj.b_D.maj.b_,1.747163415455475,#,14,11,1051 1234 1281 293 393 480 561 572 617 83 834 ,b ,NoBound,_C.maj.b_D.maj.b,2,3.0,2:maj-->,2maj_10maj_
4,26,4,C.maj.c,A.mct.c,D.mct.c,C.maj.c,,,,,,,,,,,,,,,,C.maj.c_A.mct.c_D.mct.c_C.maj.c_,0.8451064151274781,#,1,1,893 ,c ,NoBound,_C.maj.c_A.mct.c_D.mct.c,3,1.33,5:mct-->,5mct_10maj_9mct_
5,21,9,C.maj.c,A.mct.c,D.mct.c,C.maj.c,A.min.c,C.maj.c,A.mct.c,D.mct.c,C.maj.c,,,,,,,,,,,C.maj.c_A.mct.c_D.mct.c_C.maj.c_A.min.c_C.maj.c_A.mct.c_D.mct.c_C.maj.c_,0.9637459942073318,####,1,1,893 ,c ,NoBound,_C.maj.c_A.mct.c_D.mct.c_C.maj.c_A.min.c,5,1.8,9:min-->,3maj_9mct_5mct_10maj_9min_
6,21,6,C.maj.c,A.min.c,C.maj.c,A.mct.c,D.mct.c,C.maj.c,,,,,,,,,,,,,,C.maj.c_A.min.c_C.maj.c_A.mct.c_D.mct.c_C.maj.c_,0.9637459942073318,##,1,1,893 ,c ,NoBound,_C.maj.c_A.min.c_C.maj.c_A.mct.c_D.mct.c,5,1.2,5:mct-->,3maj_9mct_5mct_10maj_9min_
7,20,12,C.maj.c,A.min.c,C.maj.c,A.min.c,C.maj.c,A.min.c,C.maj.c,A.min.c,C.maj.c,A.min.c,C.maj.c,A.min.c,,,,,,,,C.maj.c_A.min.c_C.maj.c_A.min.c_C.maj.c_A.min.c_C.maj.c_A.min.c_C.maj.c_A.min.c_C.maj.c_A.min.c_,1.1219280948873622,#,4,3,1020 112 920 ,c ,NoBound,_C.maj.c_A.min.c,2,6.0,9:min-->,3maj_9min_
8,23,7,C.maj.c,A.min.c,D.maj.c,G.maj.c,C.maj.c,A.min.c,D.maj.c,,,,,,,,,,,,,C.maj.c_A.min.c_D.maj.c_G.maj.c_C.maj.c_A.min.c_D.maj.c_,2.7339419795904845,#,7,6,109 1220 380 546 827 843 ,c ,NoBound,_C.maj.c_A.min.c_D.maj.c_G.maj.c,4,1.75,5:maj-->,5maj_5maj_5maj_9min_
9,24,5,C.maj.c,A.min.c,D.mct.c,G.maj.c,E.min.c,,,,,,,,,,,,,,,C.maj.c_A.min.c_D.mct.c_G.maj.c_E.min.c_,0.954434002924965,#,3,1,309 ,c ,NoBound,_C.maj.c_A.min.c_D.mct.c_G.maj.c_E.min.c,5,1.0,9:min-->,5maj_9min_8maj_9min_5mct_
10,21,9,C.maj.c,A.min.c,D.min.c,G.maj.c,C.maj.c,A.min.c,D.min.c,G.maj.c,C.maj.c,,,,,,,,,,,C.maj.c_A.min.c_D.min.c_G.maj.c_C.maj.c_A.min.c_D.min.c_G.maj.c_C.maj.c_,1.7723388509380995,###,5,5,315 728 834 926 986 ,c ,NoBound,_C.maj.c_A.min.c_D.min.c_G.maj.c,4,2.25,5:maj-->,5maj_5maj_9min_5min_
