progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,24,4,C.7.c,B-.maj7.c,F.maj.c,C.maj.c,,,,,,,,,,,,,,,,C.7.c_B-.maj7.c_F.maj.c_C.maj.c_,1.2987949406953985,##,3,1,705 ,c ,NoBound,_C.7.c_B-.maj7.c_F.maj.c_C.maj.c,4,1.0,7:maj-->,07_10maj7_7maj_7maj_
2,74,3,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_,1.8973216082874722,#,9,9,1127 1174 483 490 691 70 748 834 925 ,c ,NoBound,_C.7.c_G.min7.c,2,1.5,7:min7-->,57_7min7_
3,46,5,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_,1.370634116983083,#,5,5,1174 483 490 70 925 ,c ,NoBound,_C.7.c_G.min7.c,2,2.5,7:min7-->,57_7min7_
4,33,7,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,G.min7.c,C.7.c,,,,,,,,,,,,,C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_G.min7.c_C.7.c_,1.7226586461964088,#,4,4,1174 483 490 70 ,c ,NoBound,_C.7.c_G.min7.c,2,3.5,7:min7-->,57_7min7_
5,20,3,C.7.d,B-.maj.d,F.maj.d,,,,,,,,,,,,,,,,,C.7.d_B-.maj.d_F.maj.d_,1.319035274338866,#,7,5,358 366 432 706 886 ,d ,NoBound,_C.7.d_B-.maj.d_F.maj.d,3,1.0,7:maj-->,77_10maj_7maj_
6,20,6,C.7.l,F.7.l,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,C.7.l_F.7.l_C.7.l_G.7.l_F.7.l_C.7.l_,2.6577174691301484,###,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_F.7.l_C.7.l_G.7.l_F.7.l,5,1.2,10:7-->,57_77_77_107_77_
7,22,5,C.7.l,G.7.l,D.7.l,C.7.l,G.7.l,,,,,,,,,,,,,,,C.7.l_G.7.l_D.7.l_C.7.l_G.7.l_,2.642423961771975,##,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_D.7.l,3,1.67,7:7-->,77_77_107_
8,22,4,C.7.l,G.7.l,F.7.l,C.7.l,,,,,,,,,,,,,,,,C.7.l_G.7.l_F.7.l_C.7.l_,2.642423961771975,#,7,7,1193 1247 289 383 455 672 792 ,l ,NoBound,_C.7.l_G.7.l_F.7.l,3,1.33,10:7-->,77_77_107_
9,20,3,C.7.o,B-.maj.o,F.maj.o,,,,,,,,,,,,,,,,,C.7.o_B-.maj.o_F.maj.o_,1.2567796494470393,#,8,6,235 366 706 748 779 993 ,o ,NoBound,_C.7.o_B-.maj.o_F.maj.o,3,1.0,7:maj-->,77_10maj_7maj_
10,23,6,C.7.v,B-.maj.v,F.maj.v,C.7.v,B-.maj.v,F.maj.v,,,,,,,,,,,,,,C.7.v_B-.maj.v_F.maj.v_C.7.v_B-.maj.v_F.maj.v_,1.5858388510441057,#,2,2,430 886 ,v ,NoBound,_C.7.v_B-.maj.v_F.maj.v,3,2.0,7:maj-->,77_10maj_7maj_
