progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,28,6,C.1,A-.1,B-.1,C.1,A-.1,B-.1,,,,,,,,,,,,,,C.1_A-.1_B-.1_C.1_A-.1_B-.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_A-.1_B-.1,3,2.0,2:1-->,21_21_81_
2,37,4,C.1,D.1,B-.1,C.1,,,,,,,,,,,,,,,,C.1_D.1_B-.1_C.1_,1.0369678910772295,#,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_B-.1,3,1.33,8:1-->,21_21_81_
3,28,5,C.1,D.1,E.1,C.1,D.1,,,,,,,,,,,,,,,C.1_D.1_E.1_C.1_D.1_,1.1981174211304033,##,4,3,1276 352 913 ,c i t v ,NoBound,_C.1_D.1_E.1,3,1.67,2:1-->,21_21_81_
4,70,4,C.1,F.1,C.1,F.1,,,,,,,,,,,,,,,,C.1_F.1_C.1_F.1_,1.382903627034302,#,8,7,105 1106 53 594 706 777 828 ,b c d i l o s u v ,NoBound,_C.1_F.1,2,2.0,5:1-->,51_71_
5,44,6,C.1,F.1,C.1,F.1,C.1,F.1,,,,,,,,,,,,,,C.1_F.1_C.1_F.1_C.1_F.1_,1.618066437299976,#,7,6,105 1106 53 594 777 828 ,b c d i l o s u v ,NoBound,_C.1_F.1,2,3.0,5:1-->,51_71_
6,49,5,C.1,G.1,C.1,G.1,C.1,,,,,,,,,,,,,,,C.1_G.1_C.1_G.1_C.1_,1.5251441108669048,#,7,6,105 1106 53 594 777 828 ,b c d i l o s u v ,NoBound,_C.1_G.1,2,2.5,7:1-->,51_71_
7,20,8,C.1,G.1,C.1,G.1,C.1,G.1,C.1,G.1,,,,,,,,,,,,C.1_G.1_C.1_G.1_C.1_G.1_C.1_G.1_,1.0762976257251988,##,2,2,105 1106 ,c cv iv o v ,(1106: cv; iv) ,_C.1_G.1,2,4.0,7:1-->,51_71_
8,20,4,C.1(b3|b7),E-.maj,B-.maj,C.min,,,,,,,,,,,,,,,,C.1(b3|b7)_E-.maj_B-.maj_C.min_,1.1567796494470395,###,2,1,1169 ,c v ,NoBound,_C.1(b3|b7)_E-.maj_B-.maj_C.min,4,1.0,2:min-->,01(b3|b7)_3maj_7maj_2min_
9,34,3,C.5,B-.sus2,C.5,,,,,,,,,,,,,,,,,C.5_B-.sus2_C.5_,1.0863128407412879,#,2,1,51 ,d i o t v ,NoBound,_C.5_B-.sus2,2,1.5,10:sus2-->,25_10sus2_
10,24,5,C.5,B-.sus2,C.5,B-.sus2,C.5,,,,,,,,,,,,,,,C.5_B-.sus2_C.5_B-.sus2_C.5_,1.188721875540867,#,2,1,51 ,d o v ,NoBound,_C.5_B-.sus2,2,2.5,10:sus2-->,25_10sus2_
11,24,4,C.5,E-.maj,B-.maj,C.5,,,,,,,,,,,,,,,,C.5_E-.maj_B-.maj_C.5_,1.0994839817876882,#,5,3,215 51 567 ,c i v ,NoBound,_C.5_E-.maj_B-.maj,3,1.33,7:maj-->,25_3maj_7maj_
12,31,3,C.5(b7),D-.5,C.5(b7),,,,,,,,,,,,,,,,,C.5(b7)_D-.5_C.5(b7)_,1.2246069357305052,#,1,1,884 ,l u ,NoBound,_C.5(b7)_D-.5,2,1.5,1:5-->,15_115(b7)_
13,45,8,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,,,,,,,,,,,,C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_,1.2701912975928773,####,11,11,1125 115 1193 1247 214 289 314 383 455 672 792 ,c h l s v ,NoBound,_C.7_B-.7_F.7_B-.7_F.7,5,1.6,7:7-->,57_77_77_107_77_
14,29,13,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,B-.7,F.7,C.7,B-.7,F.7,,,,,,,C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_B-.7_F.7_C.7_B-.7_F.7_,1.5709702181464678,####,9,9,1125 115 1193 214 289 383 455 672 792 ,c h l s v ,NoBound,_C.7_B-.7_F.7_B-.7_F.7,5,2.6,7:7-->,57_77_77_107_77_
