progID,Prog Count,Prog Length,Lick,,,,,,,,,,,,,,,,,,,Lick String,H,Hashes,ALL Songs (inc. Dups),Total Songs (no Dups),Sorted Songs,Forms,Boundary Cases,Loop,Loop Length,# Repeats,Last Loop Chord,LoopAbs
1,26,5,>S,C.maj.0,A.min.0,F.maj.0,G.maj.0,,,,,,,,,,,,,,,>S_C.maj.0_A.min.0_F.maj.0_G.maj.0_,0.6219041416291193,#,26,17,1063 112 119 1210 1228 1232 145 253 267 371 404 434 54 571 587 620 623 ,i l v ,NoBound,_C.maj.0_A.min.0_F.maj.0_G.maj.0,4,1.0,2:maj-->,2maj_5maj_9min_8maj_
2,36,5,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,,,,,,,,,,,,,,,C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_,1.0562347841557007,###,1,1,887 ,c d i l s v ,NoBound,_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2,5,1.0,7:aug-->,0aug_5min_0min_0min_7aug_
3,24,10,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,,,,,,,,,,C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_,1.1964209471916636,####,1,1,887 ,c d l s v ,NoBound,_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2,5,2.0,7:aug-->,0aug_5min_0min_0min_7aug_
4,36,6,C.aug.2,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,,,,,,,,,,,,,,C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_,1.0562347841557007,####,1,1,887 ,c d i l s v ,NoBound,_C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1,5,1.2,0:min-->,0aug_5min_0min_0min_7aug_
5,24,11,C.aug.2,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,C.aug.0,F.min.2,F.min.0,F.min.1,C.aug.2,,,,,,,,,C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1_C.aug.2_,1.1964209471916636,####,1,1,887 ,c d l s v ,NoBound,_C.aug.2_C.aug.0_F.min.2_F.min.0_F.min.1,5,2.2,0:min-->,0aug_5min_0min_0min_7aug_
6,24,4,C.aug.2,F.min.0,D-.maj.0,B-.min.0,,,,,,,,,,,,,,,,C.aug.2_F.min.0_D-.maj.0_B-.min.0_,0.6500224216483541,#,2,1,647 ,b l ,NoBound,_C.aug.2_F.min.0_D-.maj.0_B-.min.0,4,1.0,9:min-->,2aug_5min_8maj_9min_
7,20,9,C.dim.0,E-.dim.2,B-.maj.0,D.min.2,C.min.0,E-.min.2,B-.maj.0,G.maj.2,C.min.0,,,,,,,,,,,C.dim.0_E-.dim.2_B-.maj.0_D.min.2_C.min.0_E-.min.2_B-.maj.0_G.maj.2_C.min.0_,1.1567796494470395,######,2,1,517 ,d l s v ,NoBound,_C.dim.0_E-.dim.2_B-.maj.0_D.min.2_C.min.0_E-.min.2_B-.maj.0_G.maj.2_C.min.0,9,1.0,5:min-->,0dim_3dim_7maj_4min_10min_3min_7maj_9maj_5min_
8,20,8,C.dim.2,G.maj.0,B.min.2,A.min.0,C.min.2,G.maj.0,E.maj.2,A.min.0,,,,,,,,,,,,C.dim.2_G.maj.0_B.min.2_A.min.0_C.min.2_G.maj.0_E.maj.2_A.min.0_,1.1567796494470395,######,2,1,517 ,d l s v ,NoBound,_C.dim.2_G.maj.0_B.min.2_A.min.0_C.min.2_G.maj.0_E.maj.2_A.min.0,8,1.0,5:min-->,3dim_7maj_4min_10min_3min_7maj_9maj_5min_
9,26,4,C.maj.0,A-.maj.0,B-.maj.2,C.maj.0,,,,,,,,,,,,,,,,C.maj.0_A-.maj.0_B-.maj.2_C.maj.0_,1.691141418009583,#,5,5,1267 239 27 351 567 ,c co cu d i o ul v ,(351: cu; ul; co) (567: cu) ,_C.maj.0_A-.maj.0_B-.maj.2,3,1.33,2:maj-->,2maj_2maj_8maj_
10,23,4,C.maj.0,A.maj.2,C.maj.0,A.maj.2,,,,,,,,,,,,,,,,C.maj.0_A.maj.2_C.maj.0_A.maj.2_,1.3274847819558417,#,2,2,284 533 ,c d s ,NoBound,_C.maj.0_A.maj.2,2,2.0,9:maj-->,3maj_9maj_
