Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,101,"['1034', '1063', '1066', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '451', '452', '457', '468', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '905', '941']",37,"['155', '174', '210', '211']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,25,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'ct', 'd', 'i', 'o', 't']",15
5maj_5maj_7maj_7maj_,101,"['1034', '1063', '1066', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '451', '452', '457', '468', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '905', '941']",37,"['155', '174', '210', '211']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,23,"['1034', '1063', '1066', '1228', '124', '1281', '191', '23', '457', '559', '591', '671', '71', '798', '83', '905']",16,"['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'o', 'tv', 'u', 'v']",8
5maj_5maj_7maj_7maj_,101,"['1034', '1063', '1066', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '451', '452', '457', '468', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '905', '941']",37,"['155', '174', '210', '211']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,27,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'o', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",7
5maj_5maj_7maj_7maj_,101,"['1034', '1063', '1066', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '451', '452', '457', '468', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '905', '941']",37,"['155', '174', '210', '211']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,26,"['1034', '1066', '1119', '126', '1281', '130', '149', '191', '23', '451', '452', '457', '555', '559', '591', '671', '678', '68', '71', '798', '809', '905', '941']",23,"['b', 'c', 'co', 'ct', 'd', 'i', 'l', 'lt', 'o', 'oc', 't', 'u', 'v', 'vc', 'vo', 'vu']",7
2maj_5maj_5maj_,188,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['106', '150', '187', '188']","['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,104,"['1040', '1043', '1045', '1104', '1208', '148', '290', '293', '30', '324', '385', '387', '43', '443', '448', '465', '467', '589', '615', '66', '690', '71', '72', '720', '729', '791', '798', '838', '843', '845', '973']",31,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",10
2maj_5maj_5maj_,188,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['106', '150', '187', '188']","['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,40,"['1040', '1043', '1045', '1104', '1190', '1203', '1208', '1239', '148', '217', '231', '290', '293', '30', '324', '385', '387', '421', '43', '443', '448', '465', '467', '589', '615', '620', '66', '690', '71', '72', '720', '729', '791', '798', '838', '843', '845', '973']",38,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",9
2maj_5maj_5maj_,188,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['106', '150', '187', '188']","['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,18,"['1040', '1043', '1045', '1071', '1104', '1190', '1203', '1208', '1239', '148', '217', '231', '249', '254', '290', '293', '294', '30', '324', '385', '387', '421', '427', '43', '443', '448', '465', '467', '589', '615', '620', '66', '690', '71', '72', '720', '729', '791', '798', '838', '843', '845', '973']",43,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",8
2maj_5maj_5maj_,188,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['106', '150', '187', '188']","['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,26,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",7
2maj_5maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_,20,"['1018', '1100', '1117', '203', '330', '41', '468', '615', '619', '674', '752']",11,['153'],"['c', 'd', 'o', 'v']",False,7,False,False,.maj_5.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,20,"['1018', '1100', '1117', '203', '330', '41', '468', '615', '619', '674', '752']",11,"['c', 'd', 'o', 'v']",17
27_10maj7_7maj_7maj_10maj7_,12,['705'],1,['259'],"['c', 'd', 'i']",False,7,False,False,.maj7_2.7_10.maj7_7.maj_7.maj,12,['705'],1,"['c', 'd', 'i']",5
2min7_3maj_7maj_5maj_7maj_,16,"['429', '492']",2,"['135', '168', '203', '215', '314']","['c', 'd', 'v']",False,7,False,False,.maj_7.maj_5.maj_7.maj_2.min7_3.maj_7.maj_5.maj_7.maj,6,['492'],1,"['c', 'd']",9
2min7_3maj_7maj_5maj_7maj_,16,"['429', '492']",2,"['135', '168', '203', '215', '314']","['c', 'd', 'v']",False,7,False,False,.maj_5.maj_7.maj_2.min7_3.maj_7.maj_5.maj_7.maj,0,['492'],1,"['c', 'd']",8
2min7_3maj_7maj_5maj_7maj_,16,"['429', '492']",2,"['135', '168', '203', '215', '314']","['c', 'd', 'v']",False,7,False,False,.maj_7.maj_2.min7_3.maj_7.maj_5.maj_7.maj,4,['492'],1,"['c', 'd']",7
2min7_3maj_7maj_5maj_7maj_,16,"['429', '492']",2,"['135', '168', '203', '215', '314']","['c', 'd', 'v']",False,7,False,False,.maj_2.min7_3.maj_7.maj_5.maj_7.maj,0,['492'],1,"['c', 'd']",6
2min7_3maj_7maj_5maj_7maj_,16,"['429', '492']",2,"['135', '168', '203', '215', '314']","['c', 'd', 'v']",False,7,False,False,.min7_3.maj_7.maj_5.maj_7.maj,6,"['429', '492']",2,"['c', 'd', 'v']",5
77_107_7maj_,22,"['322', '358', '425', '427', '439', '577']",6,"['198', '37']","['c', 'cd', 'ct', 'h', 'l', 'u', 'v', 'vt']",False,7,False,False,.7_7.maj_7.7_10.7_7.maj,16,"['322', '358', '439', '577']",4,"['c', 'cd', 'ct', 'h', 'l', 'u']",5
77_107_7maj_,22,"['322', '358', '425', '427', '439', '577']",6,"['198', '37']","['c', 'cd', 'ct', 'h', 'l', 'u', 'v', 'vt']",False,7,False,False,.maj_7.7_10.7_7.maj,6,"['322', '358', '425', '427', '439', '577']",6,"['c', 'cd', 'ct', 'h', 'l', 'u', 'v', 'vt']",4
3maj_7maj_5maj_7maj_7maj_7maj_,11,"['366', '370', '699']",3,['139'],"['c', 'd', 'v']",False,7,False,False,.maj_3.maj_7.maj_5.maj_7.maj_7.maj,11,"['366', '370', '699']",3,"['c', 'd', 'v']",6
2maj_7min7_3maj7_,13,['663'],1,['251'],"['c', 'd', 'i', 'l']",False,7,False,False,.maj_7.min7_3.maj7_2.maj,13,['663'],1,"['c', 'd', 'i', 'l']",4
0maj_77_5maj_0sus_,11,"['1116', '1269', '348', '656', '711', '822']",6,['23'],"['c', 'l', 'p', 'u', 'v']",False,7,False,False,.7_5.maj_0.sus_0.maj,11,"['1116', '1269', '348', '656', '711', '822']",6,"['c', 'l', 'p', 'u', 'v']",4
2maj_5maj_9min_3maj_9min_8maj_,21,"['217', '250', '401', '549', '598', '616', '617', '749', '902']",9,"['274', '47']","['c', 'o', 'p', 'v', 'vc', 'vt']",False,7,False,False,.maj_9.min_3.maj_9.min_8.maj_2.maj_5.maj,17,"['217', '250', '401', '549', '598', '616', '617', '902']",8,"['c', 'p', 'v', 'vc', 'vt']",7
2maj_5maj_9min_3maj_9min_8maj_,21,"['217', '250', '401', '549', '598', '616', '617', '749', '902']",9,"['274', '47']","['c', 'o', 'p', 'v', 'vc', 'vt']",False,7,False,False,.min_3.maj_9.min_8.maj_2.maj_5.maj,4,"['217', '250', '401', '549', '598', '616', '617', '749', '902']",9,"['c', 'o', 'p', 'v', 'vc', 'vt']",6
7maj_7min7_10maj_,12,"['1282', '254', '384', '929']",4,"['252', '308']","['b', 'c', 'cs', 'd', 'i', 's', 'u', 'v']",False,7,False,False,.maj_7.min7_10.maj_7.maj_7.min7_10.maj_7.maj,9,"['1282', '254', '384', '929']",4,"['b', 'c', 'cs', 'd', 'i', 's', 'u', 'v']",7
7maj_7min7_10maj_,12,"['1282', '254', '384', '929']",4,"['252', '308']","['b', 'c', 'cs', 'd', 'i', 's', 'u', 'v']",False,7,False,False,.min7_10.maj_7.maj_7.min7_10.maj_7.maj,3,"['1282', '254', '384', '929']",4,"['b', 'c', 'cs', 'd', 'i', 's', 'u', 'v']",6
0maj_0min7_3maj_7maj_2min_,10,['1169'],1,['85'],"['c', 'v']",False,7,False,False,.maj_0.min7_3.maj_7.maj_2.min,10,['1169'],1,"['c', 'v']",5
5maj6_7maj6_,8,"['293', '585']",2,"['254', '255']","['b', 'd', 'o', 'v']",False,7,False,False,.maj6_7.maj6_5.maj6_7.maj6_5.maj6,6,['585'],1,"['d', 'o', 'v']",5
5maj6_7maj6_,8,"['293', '585']",2,"['254', '255']","['b', 'd', 'o', 'v']",False,7,False,False,.maj6_5.maj6_7.maj6_5.maj6,2,"['293', '585']",2,"['b', 'd', 'o', 'v']",4
2maj_5maj_7maj_10maj_,95,"['1031', '1142', '1208', '1289', '150', '183', '198', '21', '258', '300', '349', '385', '6', '656', '71', '794', '807', '81', '821', '834']",20,"['108', '109', '110', '111', '112', '161', '162', '163', '164', '165', '245', '246', '247', '63', '64', '65', '66', '67']","['b', 'c', 'cd', 'cl', 'co', 'cs', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'o', 'od', 't', 'u', 'uv', 'v']",False,7,False,False,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,8,"['1289', '150', '794', '81', '821']",5,"['c', 'd', 'o', 'v']",19
2maj_5maj_7maj_10maj_,95,"['1031', '1142', '1208', '1289', '150', '183', '198', '21', '258', '300', '349', '385', '6', '656', '71', '794', '807', '81', '821', '834']",20,"['108', '109', '110', '111', '112', '161', '162', '163', '164', '165', '245', '246', '247', '63', '64', '65', '66', '67']","['b', 'c', 'cd', 'cl', 'co', 'cs', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'o', 'od', 't', 'u', 'uv', 'v']",False,7,False,False,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,0,"['1289', '150', '794', '81', '821']",5,"['c', 'd', 'o', 'v']",18
2maj_5maj_7maj_10maj_,95,"['1031', '1142', '1208', '1289', '150', '183', '198', '21', '258', '300', '349', '385', '6', '656', '71', '794', '807', '81', '821', '834']",20,"['108', '109', '110', '111', '112', '161', '162', '163', '164', '165', '245', '246', '247', '63', '64', '65', '66', '67']","['b', 'c', 'cd', 'cl', 'co', 'cs', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'o', 'od', 't', 'u', 'uv', 'v']",False,7,False,False,.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,0,"['1289', '150', '794', '81', '821']",5,"['c', 'd', 'o', 'v']",17
2maj_5maj_7maj_10maj_,95,"['1031', '1142', '1208', '1289', '150', '183', '198', '21', '258', '300', '349', '385', '6', '656', '71', '794', '807', '81', '821', '834']",20,"['108', '109', '110', '111', '112', '161', '162', '163', '164', '165', '245', '246', '247', '63', '64', '65', '66', '67']","['b', 'c', 'cd', 'cl', 'co', 'cs', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'o', 'od', 't', 'u', 'uv', 'v']",False,7,False,False,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,6,"['1289', '150', '6', '794', '81', '821']",6,"['c', 'cl', 'cs', 'cv', 'd', 'iv', 'o', 'od', 'uv', 'v']",15
