Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,15,"['191', '23', '559']",3,['86'],['c'],False,1,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,15,"['191', '23', '559']",3,['c'],13
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,29,"['324', '443', '791']",3,['c'],12
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['324', '443', '791']",3,['c'],11
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['324', '443', '791']",3,['c'],10
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,62,"['1208', '249', '254', '555', '758', '785', '838']",7,['v'],7
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,10,"['101', '1040', '1208', '1239', '235', '249', '254', '290', '43', '555', '620', '758', '785', '838']",14,"['c', 'v']",6
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,14,"['1045', '231', '30', '324', '387', '443', '465', '589', '720', '791']",10,['c'],6
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,14,"['1045', '231', '30', '324', '387', '443', '465', '589', '720', '791']",10,['c'],6
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,10,"['101', '1040', '1208', '1239', '235', '249', '254', '290', '43', '555', '620', '758', '785', '838']",14,"['c', 'v']",6
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_2.maj_5.maj_5.maj_2.maj,4,"['1045', '231', '30', '324', '325', '387', '443', '465', '589', '690', '720', '791']",12,['c'],5
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_5.maj_2.maj_5.maj,10,"['101', '1040', '1208', '1239', '235', '249', '254', '290', '294', '43', '555', '620', '758', '785', '838']",15,"['c', 'v']",5
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_2.maj_5.maj_5.maj_2.maj,4,"['1045', '231', '30', '324', '325', '387', '443', '465', '589', '690', '720', '791']",12,['c'],5
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_5.maj_2.maj_5.maj,10,"['101', '1040', '1208', '1239', '235', '249', '254', '290', '294', '43', '555', '620', '758', '785', '838']",15,"['c', 'v']",5
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_5.maj_2.maj,4,"['1045', '231', '30', '324', '325', '387', '443', '465', '589', '690', '720', '791', '927']",13,['c'],4
2maj_5maj_5maj_,320,"['101', '1040', '1044', '1045', '105', '1208', '1239', '184', '217', '231', '235', '249', '254', '290', '294', '30', '324', '325', '385', '387', '421', '43', '443', '448', '465', '555', '589', '6', '620', '690', '720', '758', '785', '791', '821', '838', '902', '927', '94']",39,"['110', '114', '115', '118', '38', '40', '42', '43', '51', '52', '54', '55', '59', '71', '77', '81', '82']","['c', 'v']",False,1,True,True,.maj_5.maj_2.maj_5.maj,52,['448'],1,['c'],4
