Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,18,"['1104', '324', '615', '791']",4,"['c', 'cv', 'o', 'p', 'v']",19
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,0,"['1104', '324', '615', '791']",4,"['c', 'cv', 'o', 'p', 'v']",18
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,2,"['1104', '324', '615', '791']",4,"['c', 'cv', 'o', 'p', 'v']",17
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,0,"['1104', '324', '615', '791']",4,"['c', 'cv', 'o', 'p', 'v']",16
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,4,"['1045', '1104', '324', '465', '615', '791', '845']",7,"['c', 'cv', 'd', 'o', 'p', 'v']",15
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,4,"['1045', '1104', '324', '465', '615', '791', '845']",7,"['c', 'cv', 'd', 'o', 'p', 'v']",15
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,5,"['1045', '1104', '324', '443', '465', '615', '791', '845']",8,"['c', 'cv', 'd', 'o', 'p', 't', 'v']",14
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,5,"['1045', '1104', '324', '443', '465', '615', '791', '845']",8,"['c', 'cv', 'd', 'o', 'p', 't', 'v']",14
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,2,"['1045', '1104', '324', '443', '465', '615', '791', '845']",8,"['c', 'cv', 'd', 'l', 'o', 'p', 't', 'v']",13
2maj_5maj_5maj_,101,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845', '973']",23,"['189', '197', '198', '199', '254', '257', '258', '259', '270', '274', '275', '276', '296', '297', '302', '438', '439', '451', '461', '462', '463', '531']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,3,"['1040', '1208', '290', '43', '729', '838']",6,"['c', 'd', 'iv', 'lo', 'o', 'od', 'uv', 'v']",13
