Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,59,"['1009', '1041', '1063', '1094', '1135', '1228', '1281', '347', '474', '545', '555', '559', '59', '591', '671', '83', '905', '926']",18,"['107', '129', '93', '96']","['b', 'c', 'cb', 'co', 'ct', 'cu', 'cv', 'i', 'iv', 'l', 'o', 's', 'v']",False,1,False,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,25,"['1228', '1281', '591', '671', '83', '905']",6,"['b', 'c', 'i', 'l', 'o', 'v']",8
5maj_5maj_7maj_7maj_,59,"['1009', '1041', '1063', '1094', '1135', '1228', '1281', '347', '474', '545', '555', '559', '59', '591', '671', '83', '905', '926']",18,"['107', '129', '93', '96']","['b', 'c', 'cb', 'co', 'ct', 'cu', 'cv', 'i', 'iv', 'l', 'o', 's', 'v']",False,1,False,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,10,"['1135', '1228', '1281', '347', '555', '59', '591', '671', '83', '905']",10,"['b', 'c', 'i', 'l', 'o', 's', 'v']",7
5maj_5maj_7maj_7maj_,59,"['1009', '1041', '1063', '1094', '1135', '1228', '1281', '347', '474', '545', '555', '559', '59', '591', '671', '83', '905', '926']",18,"['107', '129', '93', '96']","['b', 'c', 'cb', 'co', 'ct', 'cu', 'cv', 'i', 'iv', 'l', 'o', 's', 'v']",False,1,False,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj,6,"['1135', '1228', '1281', '347', '474', '545', '555', '59', '591', '671', '83', '905']",12,"['b', 'c', 'i', 'l', 'o', 's', 'v']",6
5maj_5maj_7maj_7maj_,59,"['1009', '1041', '1063', '1094', '1135', '1228', '1281', '347', '474', '545', '555', '559', '59', '591', '671', '83', '905', '926']",18,"['107', '129', '93', '96']","['b', 'c', 'cb', 'co', 'ct', 'cu', 'cv', 'i', 'iv', 'l', 'o', 's', 'v']",False,1,False,True,.maj_5.maj_7.maj_7.maj_5.maj,18,"['1009', '1041', '1063', '1094', '559', '926']",6,"['c', 'cb', 'co', 'ct', 'cu', 'cv', 'iv']",5
5maj_9min_8maj_9min_5sus4_,6,['309'],1,"['194', '201', '223', '32', '34']","['c', 'd', 'o']",False,1,False,True,.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,5,['309'],1,"['c', 'd', 'o']",12
5maj_9min_8maj_9min_5sus4_,6,['309'],1,"['194', '201', '223', '32', '34']","['c', 'd', 'o']",False,1,False,True,.min_8.maj_9.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,0,['309'],1,"['c', 'd', 'o']",11
5maj_9min_8maj_9min_5sus4_,6,['309'],1,"['194', '201', '223', '32', '34']","['c', 'd', 'o']",False,1,False,True,.maj_9.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,1,['309'],1,"['c', 'd', 'o']",10
5maj_9min_8maj_9min_5sus4_,6,['309'],1,"['194', '201', '223', '32', '34']","['c', 'd', 'o']",False,1,False,True,.min_5.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,0,['309'],1,"['c', 'd', 'o']",9
5maj_9min_8maj_9min_5sus4_,6,['309'],1,"['194', '201', '223', '32', '34']","['c', 'd', 'o']",False,1,False,True,.sus4_5.maj_9.min_8.maj_9.min_5.sus4_5.maj_9.min,0,['309'],1,"['c', 'd', 'o']",8
5maj_5maj_5maj_97_,7,['307'],1,"['94', '97']","['c', 'd']",False,1,False,True,.maj_5.maj_5.maj_9.7_5.maj,4,['307'],1,"['c', 'd']",5
