Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,18,"['191', '23', '559']",3,['c'],13
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559']",3,['c'],12
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['191', '23', '559']",3,['c'],12
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559']",3,['c'],11
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['191', '23', '559']",3,['c'],11
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],10
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559']",3,['c'],9
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,8,"['191', '23', '559']",3,['c'],8
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,3,"['191', '23', '559']",3,['c'],7
5maj_5maj_7maj_7maj_,76,"['1006', '1024', '1072', '1102', '1110', '1141', '1149', '1228', '149', '160', '169', '191', '23', '545', '559', '591', '638', '678', '890', '905']",20,"['105', '106', '111', '112', '113', '114', '224', '51', '52', '62', '72', '73', '74']","['c', 'v']",False,0,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj,37,"['1006', '1072', '1102', '1141', '1228', '160', '169', '545', '591', '638', '905']",11,['c'],6
