Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,13,"['1281', '23', '559', '71', '798', '905']",6,"['c', 'co', 'iv', 'o', 'v']",17
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,2,"['1281', '23', '559', '71', '798', '905']",6,"['c', 'co', 'iv', 'o', 'v']",16
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,2,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'co', 'iv', 'o', 'v']",15
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,8,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'ct', 'd', 'i', 'o', 't']",15
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'ct', 'd', 'i', 'o', 't', 'vc']",14
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'co', 'iv', 'o', 'v']",14
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'ct', 'd', 'i', 'o', 't', 'vc']",13
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['1281', '191', '23', '559', '71', '798', '905']",7,"['c', 'ct', 'd', 'i', 'o', 't', 'vc']",12
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,2,"['1034', '1281', '191', '23', '457', '559', '71', '798', '905']",9,"['c', 'ct', 'd', 'i', 'o', 't', 'u', 'v', 'vc']",11
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,2,"['1034', '1281', '191', '23', '457', '559', '671', '71', '798', '905']",10,"['c', 'ct', 'd', 'i', 'lt', 'o', 't', 'u', 'v', 'vc']",10
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,3,"['1034', '1066', '1281', '191', '23', '457', '555', '559', '591', '671', '71', '798', '905']",13,"['c', 'co', 'ct', 'd', 'i', 'lt', 'o', 'oc', 't', 'u', 'v', 'vc']",9
5maj_5maj_7maj_7maj_,73,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['217', '218', '219', '220', '239', '240', '241', '242', '292', '293', '294', '322', '323', '324']","['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",False,1,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,14,"['1034', '1063', '1066', '1228', '124', '1281', '191', '23', '457', '559', '591', '671', '71', '798', '83', '905']",16,"['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'o', 'tv', 'u', 'v']",8
