Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5min6_7maj(9)_,8,['104'],1,"['484', '604']","['c', 'd', 'i', 'o', 'v']",False,1,False,False,.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,8,['104'],1,"['c', 'd', 'i', 'o', 'v']",8
5min6_7maj(9)_,8,['104'],1,"['484', '604']","['c', 'd', 'i', 'o', 'v']",False,1,False,False,.min6_7.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,0,['104'],1,"['c', 'd', 'i', 'o', 'v']",7
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,28,"['1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '729', '791', '798', '843', '845']",16,"['c', 'cd', 'd', 'o', 'v']",19
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,"['1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '615', '729', '791', '798', '843', '845']",17,"['c', 'cd', 'd', 'o', 't', 'v']",18
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '615', '72', '729', '791', '798', '843', '845']",18,"['c', 'cd', 'd', 'o', 't', 'v']",17
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '615', '72', '729', '791', '798', '843', '845']",18,"['c', 'cd', 'd', 'o', 't', 'u', 'v']",16
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,8,"['1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",19,"['c', 'cd', 'd', 'o', 't', 'u', 'v']",15
2maj_5maj_5maj_,42,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['244', '245', '314', '315', '361', '362']","['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",False,1,False,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,"['1040', '1045', '1104', '1208', '148', '290', '324', '43', '443', '448', '465', '467', '589', '615', '72', '729', '791', '798', '843', '845']",20,"['c', 'cd', 'd', 'l', 'o', 't', 'u', 'v']",14
2maj_7min9_3maj7_,13,['663'],1,['477'],"['c', 'd', 'i', 'l']",False,1,False,False,.maj_7.min9_3.maj7_2.maj,13,['663'],1,"['c', 'd', 'i', 'l']",4
25_55_75_25_85_,7,['217'],1,"['39', '48', '49', '57', '58', '59', '60']","['i', 'l', 'v']",False,1,False,False,.5_7.5_2.5_8.5_2.5_5.5_7.5_2.5_8.5_2.5_5.5,4,['217'],1,"['i', 'l', 'v']",11
