Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,26,"['191', '23', '559', '798']",4,['c'],13
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,2,"['191', '23', '559', '798']",4,['c'],12
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559', '798', '905']",5,['c'],11
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559', '798', '905']",5,['c'],10
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559', '798', '905']",5,['c'],9
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,4,"['191', '23', '559', '798', '905']",5,['c'],8
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,9,"['1228', '191', '23', '347', '559', '560', '591', '798', '905']",9,['c'],7
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj,0,"['1281', '23', '555', '71']",4,['o'],7
5maj_5maj_7maj_7maj_,58,"['1228', '1281', '191', '23', '347', '41', '555', '559', '560', '591', '71', '798', '809', '905', '941']",15,"['140', '149', '74', '75', '77', '78', '87', '88', '95']","['c', 'o']",False,7,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj,15,"['1281', '23', '41', '555', '71', '809', '941']",7,['o'],6
2maj_5maj_5maj_,117,"['1045', '105', '1104', '1203', '1208', '148', '290', '30', '324', '385', '387', '43', '443', '448', '465', '467', '66', '72', '729', '791', '798', '843', '845']",23,"['100', '124', '125', '126', '127', '128', '129', '130', '136', '137', '138', '139', '192', '55', '56', '72', '73', '81', '82']","['c', 'd', 'o', 'v']",False,7,True,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,27,"['324', '448', '791']",3,['c'],18
