Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,82,"['1135', '1228', '1281', '191', '207', '23', '347', '367', '419', '555', '559', '59', '591', '671', '71', '83', '905']",17,"['178', '185', '265']","['b', 'c', 'co', 'cu', 'd', 'i', 'l', 'o', 'p', 's', 'v']",False,7,False,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,50,"['1228', '1281', '591', '671', '83', '905']",6,"['b', 'c', 'i', 'l', 'o', 'v']",8
5maj_5maj_7maj_7maj_,82,"['1135', '1228', '1281', '191', '207', '23', '347', '367', '419', '555', '559', '59', '591', '671', '71', '83', '905']",17,"['178', '185', '265']","['b', 'c', 'co', 'cu', 'd', 'i', 'l', 'o', 'p', 's', 'v']",False,7,False,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,16,"['1135', '1228', '1281', '347', '555', '59', '591', '671', '83', '905']",10,"['b', 'c', 'i', 'l', 'o', 's', 'v']",7
5maj_5maj_7maj_7maj_,82,"['1135', '1228', '1281', '191', '207', '23', '347', '367', '419', '555', '559', '59', '591', '671', '71', '83', '905']",17,"['178', '185', '265']","['b', 'c', 'co', 'cu', 'd', 'i', 'l', 'o', 'p', 's', 'v']",False,7,False,True,.maj_7.maj_7.maj_5.maj_5.maj,16,"['191', '207', '23', '367', '419', '559', '71']",7,"['b', 'c', 'co', 'cu', 'd', 'i', 'o', 'p', 'v']",5
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,17,"['1104', '324', '791']",3,"['c', 'o', 'v']",19
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,3,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",18
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,0,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",17
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,0,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",16
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,10,"['1104', '324', '443', '615', '791']",5,"['c', 'cv', 'o', 'p', 't', 'v']",14
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,2,"['1104', '324', '443', '615', '791']",5,"['c', 'cv', 'l', 'o', 'p', 't', 'v']",13
2maj_5maj_5maj_,112,"['1040', '1044', '1045', '105', '1104', '1203', '1208', '224', '290', '293', '30', '324', '372', '387', '43', '443', '465', '589', '615', '71', '720', '729', '791', '838', '845']",25,"['132', '138', '139', '140', '177', '180', '194', '195', '196', '197', '198', '214', '219', '324', '334', '340', '341', '342', '343', '391']","['c', 'cv', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v', 'vc']",False,7,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,4,"['1045', '1104', '30', '324', '465', '589', '615', '791', '845']",9,"['c', 'd', 'l', 'o', 'v']",13
