Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,8,['104'],1,"['c', 'd', 'i', 'o', 'v']",8
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.min6_7.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,0,['104'],1,"['c', 'd', 'i', 'o', 'v']",7
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.maj(9)_5.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,1,['104'],1,"['c', 'd', 'i', 'o', 'v']",6
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.min6_7.maj(9)_5.min6_7.maj(9)_5.min6,0,['104'],1,"['c', 'd', 'i', 'o', 't', 'v']",5
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.maj(9)_5.min6_7.maj(9)_5.min6,1,['104'],1,"['c', 'd', 'i', 'o', 't', 'v']",4
5min6_7maj(9)_,10,['104'],1,"['133', '134', '135', '726', '727', '728']","['c', 'd', 'i', 'o', 't', 'v']",False,1,False,True,.min6_7.maj(9)_5.min6,0,['104'],1,"['c', 'd', 'i', 'o', 't', 'v']",3
2maj_5maj_5maj_,92,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '729', '791', '838', '845', '973']",21,"['255', '264', '265', '322', '325', '326', '327', '338', '343', '344', '362', '363', '368', '498', '499', '510', '521', '522', '523', '587']","['c', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,1,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,17,"['1104', '324', '791']",3,"['c', 'o', 'v']",19
2maj_5maj_5maj_,92,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '729', '791', '838', '845', '973']",21,"['255', '264', '265', '322', '325', '326', '327', '338', '343', '344', '362', '363', '368', '498', '499', '510', '521', '522', '523', '587']","['c', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,1,False,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",18
2maj_5maj_5maj_,92,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '729', '791', '838', '845', '973']",21,"['255', '264', '265', '322', '325', '326', '327', '338', '343', '344', '362', '363', '368', '498', '499', '510', '521', '522', '523', '587']","['c', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,1,False,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,0,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",17
2maj_5maj_5maj_,92,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '729', '791', '838', '845', '973']",21,"['255', '264', '265', '322', '325', '326', '327', '338', '343', '344', '362', '363', '368', '498', '499', '510', '521', '522', '523', '587']","['c', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,1,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,0,"['1104', '324', '615', '791']",4,"['c', 'o', 'v']",16
2maj_5maj_5maj_,92,"['1040', '1044', '1045', '1104', '1203', '1208', '224', '290', '293', '30', '324', '43', '443', '465', '589', '615', '729', '791', '838', '845', '973']",21,"['255', '264', '265', '322', '325', '326', '327', '338', '343', '344', '362', '363', '368', '498', '499', '510', '521', '522', '523', '587']","['c', 'd', 'i', 'iv', 'l', 'lo', 'o', 'od', 'p', 'sd', 't', 'u', 'uv', 'v']",False,1,False,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj,2,"['1045', '465', '845']",3,"['d', 'o', 'v']",15
