Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,174,"['1009', '1034', '1063', '1066', '1094', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '419', '451', '452', '457', '468', '474', '50', '543', '545', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '889', '905', '926', '941']",46,"['110', '156', '98']","['b', 'c', 'cb', 'cl', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 'p', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,95,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '457', '468', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '905']",27,"['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'o', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",7
5maj_5maj_7maj_7maj_,174,"['1009', '1034', '1063', '1066', '1094', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '419', '451', '452', '457', '468', '474', '50', '543', '545', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '889', '905', '926', '941']",46,"['110', '156', '98']","['b', 'c', 'cb', 'cl', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 'p', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj,64,"['1009', '1034', '1063', '1066', '1094', '1119', '1228', '124', '126', '1281', '130', '149', '191', '23', '451', '452', '457', '555', '559', '591', '671', '678', '68', '71', '798', '809', '83', '905', '926', '941']",30,"['b', 'c', 'cb', 'cl', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 'p', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vu']",6
5maj_5maj_7maj_7maj_,174,"['1009', '1034', '1063', '1066', '1094', '1100', '1117', '1119', '1135', '1228', '124', '126', '1281', '130', '149', '191', '207', '23', '268', '347', '419', '451', '452', '457', '468', '474', '50', '543', '545', '555', '559', '560', '59', '591', '619', '671', '678', '68', '71', '798', '809', '83', '889', '905', '926', '941']",46,"['110', '156', '98']","['b', 'c', 'cb', 'cl', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'iv', 'l', 'lt', 'o', 'oc', 'p', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vo', 'vs', 'vu']",False,7,False,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj,15,"['1034', '1063', '1066', '1100', '1117', '1135', '1228', '124', '1281', '191', '207', '23', '268', '347', '419', '457', '468', '474', '50', '543', '545', '555', '559', '560', '59', '591', '619', '671', '71', '798', '83', '889', '905']",33,"['b', 'c', 'co', 'ct', 'd', 'i', 'iv', 'l', 'o', 's', 'sd', 't', 'tv', 'u', 'v', 'vc', 'vs']",6
2maj_5maj_5maj_,273,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['121', '66', '67', '93', '94']","['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,151,"['1040', '1043', '1045', '1104', '1190', '1203', '1208', '1239', '148', '217', '231', '290', '293', '30', '324', '385', '387', '421', '43', '443', '448', '465', '467', '589', '615', '620', '66', '690', '71', '72', '720', '729', '791', '798', '838', '843', '845', '973']",38,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",9
2maj_5maj_5maj_,273,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['121', '66', '67', '93', '94']","['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,18,"['1040', '1043', '1045', '1071', '1104', '1190', '1203', '1208', '1239', '148', '217', '231', '249', '254', '290', '293', '294', '30', '324', '385', '387', '421', '427', '43', '443', '448', '465', '467', '589', '615', '620', '66', '690', '71', '72', '720', '729', '791', '798', '838', '843', '845', '973']",43,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",8
2maj_5maj_5maj_,273,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['121', '66', '67', '93', '94']","['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,26,"['101', '1040', '1043', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '148', '217', '224', '231', '235', '249', '254', '290', '293', '294', '30', '324', '372', '385', '387', '421', '427', '43', '443', '448', '465', '467', '555', '589', '615', '620', '66', '690', '71', '72', '720', '729', '758', '785', '791', '798', '838', '843', '845', '973']",52,"['b', 'c', 'cd', 'co', 'ct', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",7
2maj_5maj_5maj_,273,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['121', '66', '67', '93', '94']","['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,44,"['101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '148', '19', '217', '224', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '729', '758', '779', '785', '791', '798', '838', '843', '845', '973']",60,"['b', 'c', 'cd', 'co', 'ct', 'cu', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",6
2maj_5maj_5maj_,273,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['121', '66', '67', '93', '94']","['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",False,7,False,False,.maj_5.maj_5.maj_2.maj_5.maj,34,"['1009', '101', '1040', '1043', '1044', '1045', '105', '1071', '1094', '1104', '1190', '1203', '1208', '1239', '1248', '130', '148', '184', '19', '217', '224', '23', '231', '235', '249', '254', '280', '290', '293', '294', '30', '324', '325', '372', '385', '387', '401', '421', '427', '43', '443', '448', '465', '467', '555', '589', '601', '615', '620', '66', '690', '71', '72', '720', '726', '729', '758', '779', '785', '791', '798', '838', '843', '845', '891', '927', '973']",67,"['b', 'c', 'cd', 'co', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'lc', 'lo', 'lv', 'o', 'od', 'p', 'pc', 'pd', 's', 't', 'tp', 'tv', 'u', 'uv', 'v', 'vp']",5
2maj_5maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_,20,"['1018', '1100', '1117', '203', '330', '41', '468', '615', '619', '674', '752']",11,['96'],"['c', 'd', 'o', 'v']",False,7,False,False,.maj_5.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj,20,"['1018', '1100', '1117', '203', '330', '41', '468', '615', '619', '674', '752']",11,"['c', 'd', 'o', 'v']",17
5maj_7maj_,554,"['10', '1009', '1018', '1039', '1061', '1063', '1069', '1071', '109', '1100', '1113', '1117', '1119', '1135', '1139', '1153', '1160', '1177', '1178', '1180', '1203', '1208', '1212', '1225', '124', '1246', '1248', '126', '1281', '130', '133', '139', '147', '162', '183', '187', '191', '203', '207', '208', '21', '212', '215', '229', '23', '234', '244', '245', '246', '249', '254', '268', '29', '290', '293', '30', '309', '317', '318', '330', '347', '351', '39', '4', '41', '417', '425', '429', '452', '456', '457', '468', '477', '492', '50', '500', '502', '53', '550', '559', '560', '561', '591', '610', '615', '619', '623', '662', '668', '674', '678', '706', '707', '71', '727', '752', '803', '807', '809', '810', '830', '845', '864', '879', '889', '891', '900', '91', '925', '927', '928', '94', '941', '946', '952', '961', '964', '965', '967', '968', '973', '991', '995']",123,"['1', '145']","['b', 'bc', 'c', 'cb', 'cd', 'cl', 'co', 'cs', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'ld', 'lv', 'o', 'od', 'p', 'pc', 's', 't', 'tc', 'tv', 'u', 'uv', 'v', 'vc', 'vd', 'vl', 'vo', 'vt', 'vu']",False,7,False,False,.maj_7.maj_5.maj_7.maj_5.maj_7.maj,554,"['10', '1009', '1018', '1039', '1061', '1063', '1069', '1071', '109', '1100', '1113', '1117', '1119', '1135', '1139', '1153', '1160', '1177', '1178', '1180', '1203', '1208', '1212', '1225', '124', '1246', '1248', '126', '1281', '130', '133', '139', '147', '162', '183', '187', '191', '203', '207', '208', '21', '212', '215', '229', '23', '234', '244', '245', '246', '254', '268', '29', '290', '293', '30', '317', '318', '330', '347', '351', '39', '4', '41', '417', '425', '429', '452', '456', '457', '468', '477', '492', '50', '500', '502', '53', '550', '559', '560', '561', '591', '610', '615', '619', '623', '662', '668', '674', '678', '706', '707', '71', '727', '752', '803', '807', '810', '830', '845', '864', '879', '889', '891', '900', '91', '925', '928', '94', '941', '946', '952', '961', '964', '965', '967', '968', '973', '991', '995']",119,"['b', 'bc', 'c', 'cb', 'cd', 'cl', 'co', 'cs', 'ct', 'cu', 'cv', 'd', 'i', 'ic', 'iv', 'l', 'ld', 'lv', 'o', 'od', 'p', 'pc', 's', 't', 'tc', 'tv', 'u', 'uv', 'v', 'vc', 'vd', 'vl', 'vo', 'vt', 'vu']",6
