Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,15,"['191', '23', '559']",3,['c'],13
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559']",3,['c'],12
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['191', '23', '559']",3,['c'],12
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],11
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['191', '23', '559']",3,['c'],11
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],10
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],9
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],8
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],7
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],6
5maj_5maj_7maj_7maj_,16,"['191', '23', '559']",3,"['117', '118', '121', '122', '123', '124', '65', '66', '85', '86', '87']",['c'],False,7,True,True,.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559']",3,['c'],5
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,26,"['324', '791']",2,['c'],15
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['324', '791']",2,['c'],14
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,3,"['324', '791']",2,['c'],13
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,7,"['324', '443', '791']",3,['c'],12
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,0,"['324', '443', '791']",3,['c'],11
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,3,"['324', '443', '791']",3,['c'],10
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,10,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",9
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,10,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",9
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,10,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",8
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,10,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",8
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,12,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",7
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,12,"['1104', '324', '443', '615', '71', '720', '791']",7,"['c', 'v']",7
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,"['1045', '1104', '1208', '231', '290', '30', '324', '372', '387', '443', '465', '589', '615', '71', '720', '729', '791']",17,"['c', 'o', 'v']",6
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,"['1045', '1104', '1208', '231', '290', '30', '324', '372', '387', '443', '465', '589', '615', '71', '720', '729', '791']",17,"['c', 'o', 'v']",6
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,"['1045', '1104', '1208', '231', '290', '30', '324', '372', '387', '443', '465', '589', '615', '71', '720', '729', '791']",17,"['c', 'o', 'v']",6
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_5.maj_2.maj_5.maj_5.maj,3,"['845', '973']",2,['v'],6
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,"['1045', '1104', '1208', '231', '290', '30', '324', '372', '387', '443', '465', '589', '615', '71', '720', '729', '791']",17,"['c', 'o', 'v']",6
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj,16,"['1045', '1208', '231', '290', '30', '324', '325', '387', '443', '465', '589', '690', '720', '729', '791']",15,"['c', 'o']",5
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj,16,"['1045', '1208', '231', '290', '30', '324', '325', '387', '443', '465', '589', '690', '720', '729', '791']",15,"['c', 'o']",5
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_2.maj_5.maj_5.maj_2.maj,16,"['1045', '1208', '231', '290', '30', '324', '325', '387', '443', '465', '589', '690', '720', '729', '791']",15,"['c', 'o']",5
2maj_5maj_5maj_,271,"['1044', '1045', '105', '1104', '1208', '183', '184', '231', '290', '30', '324', '325', '372', '385', '387', '443', '465', '589', '6', '615', '690', '71', '720', '729', '791', '821', '845', '902', '94', '973']",30,"['103', '110', '111', '112', '148', '149', '194', '197', '204', '208', '209', '212', '234', '238', '48', '49', '50', '51', '61', '62', '63', '64', '73']","['c', 'o', 'v']",False,7,True,True,.maj_5.maj_2.maj_5.maj_5.maj,7,"['845', '973']",2,['v'],5
