Abstract Loop,Loop Total,Loop Songs,Loop Total Songs,Loop ProgIDs,Loop Forms,keyMode,triadMode,formMode,beatMode,Abstract Lick,Lick Total,Lick Songs,Lick Total Songs,Lick Forms,Lick Length
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,26,"['191', '23', '559', '798']",4,['c'],13
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,2,"['191', '23', '559', '798']",4,['c'],12
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559', '798', '905']",5,['c'],11
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,1,"['191', '23', '559', '798']",4,['c'],11
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,0,"['191', '23', '559', '798']",4,['c'],10
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,0,"['191', '23', '559', '798', '905']",5,['c'],10
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,1,"['191', '23', '559', '798', '905']",5,['c'],9
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,2,"['191', '23', '559', '798', '905']",5,['c'],8
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj,1,"['1281', '23', '555', '71', '809']",5,['o'],8
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj,0,"['1281', '23', '555', '71', '809']",5,['o'],7
5maj_5maj_7maj_7maj_,47,"['1281', '191', '23', '41', '555', '559', '71', '798', '809', '905', '941']",11,"['127', '131', '138', '52', '53', '54', '56', '72', '73', '74', '81']","['c', 'o']",False,0,True,False,.maj_7.maj_5.maj_5.maj_7.maj_7.maj,14,"['1281', '23', '41', '555', '71', '809', '941']",7,['o'],6
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,30,"['1143', '324', '448', '791']",4,['c'],19
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,4,"['1143', '324', '448', '791']",4,['c'],18
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['1143', '235', '324', '43', '448', '72', '791']",7,['c'],17
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,"['1143', '148', '235', '324', '43', '448', '72', '791']",8,['c'],16
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,4,"['1143', '148', '235', '324', '43', '448', '72', '791']",8,['c'],16
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,"['1143', '148', '235', '324', '43', '448', '72', '791']",8,['c'],15
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,7,"['1208', '290', '465', '729', '791', '798']",6,['o'],15
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,"['1143', '148', '235', '324', '43', '448', '72', '791']",8,['c'],14
2maj_5maj_5maj_,151,"['1040', '1045', '105', '1072', '1104', '1143', '1154', '1203', '1208', '148', '217', '231', '235', '290', '324', '385', '387', '421', '43', '443', '448', '463', '465', '467', '472', '477', '516', '589', '615', '66', '72', '720', '729', '791', '798', '843', '845']",37,"['116', '117', '118', '119', '120', '121', '128', '129', '130', '174', '189', '201', '35', '36', '37', '49', '50', '51', '62', '63', '64', '65', '92']","['c', 'd', 'o', 'v']",False,0,True,False,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,"['1208', '290', '465', '729', '791', '798']",6,['o'],14
